,0
1839,4.43786
1840,4.426178
1841,4.4145236
1842,4.402895
1843,4.391295
1844,4.37972
1845,4.3681736
1846,4.3566523
1847,4.345158
1848,4.333689
1849,4.3222466
1850,4.3108315
1851,4.29944
1852,4.288076
1853,4.2767386
1854,4.2654257
1855,4.254139
1856,4.2428775
1857,4.2316403
1858,4.2204304
1859,4.209246
1860,4.1980867
1861,4.186952
1862,4.1758432
1863,4.1647587
1864,4.1537013
1865,4.142668
1866,4.13166
1867,4.120678
1868,4.10972
1869,4.0987897
1870,4.087883
1871,4.0770035
1872,4.0661483
1873,4.0553174
1874,4.0445137
1875,4.033736
1876,4.0229845
1877,4.012259
1878,4.0015583
1879,3.9908845
1880,3.980238
1881,3.9696193
1882,3.9590294
1883,3.9484696
1884,3.9379416
1885,3.927455
1886,3.9170122
1887,3.9066296
1888,3.8963313
1889,3.8861575
1890,3.8761806
1891,3.866535
1892,3.8574486
1893,3.8493462
1894,3.8429894
1895,3.8397949
1896,3.842349
1897,3.855538
1898,3.8883348
1899,3.958054
1900,4.0963793
1901,4.365325
1902,4.874593
1903,5.837562
1904,7.5825663
1905,10.681176
1906,15.535017
1907,22.250017
1908,28.063637
1909,29.001036
1910,20.886583
1911,9.222213
1912,3.6971536
1913,7.7661877
1914,14.178411
1915,13.917222
1916,7.609042
1917,3.6448765
1918,6.24915
1919,9.933242
1920,8.597666
1921,4.6067276
1922,3.8828344
1923,6.4577703
1924,7.3516793
1925,5.0960665
1926,3.5467274
1927,4.742055
1928,5.9476094
1929,4.953056
1930,3.5826175
1931,3.9882958
1932,4.9743886
1933,4.6067576
1934,3.6145234
1935,3.6533587
1936,4.3362584
1937,4.2704735
1938,3.6032815
1939,3.491106
1940,3.9321373
1941,3.9907756
1942,3.5681655
1943,3.4058821
1944,3.6690922
1945,3.7742558
1946,3.519564
1947,3.355463
1948,3.496172
1949,3.6034303
1950,3.4633014
1951,3.3206272
1952,3.380597
1953,3.4713864
1954,3.403915
1955,3.2913086
1956,3.301186
1957,3.3671014
1958,3.343803
1959,3.2619915
1960,3.24377
1961,3.284259
1962,3.284112
1963,3.2300272
1964,3.1994324
1965,3.2174077
1966,3.2262363
1967,3.1943011
1968,3.1618671
1969,3.1624942
1970,3.1708617
1971,3.1544714
1972,3.126458
1973,3.1159625
1974,3.1191173
1975,3.111515
1976,3.0903523
1977,3.074559
1978,3.0711625
1979,3.0667124
1980,3.051989
1981,3.0353632
1982,3.026517
1983,3.0214086
1984,3.0110965
1985,2.996226
1986,2.9841778
1987,2.9766455
1988,2.9682126
1989,2.9558165
1990,2.9428434
1991,2.9328542
1992,2.92428
1993,2.913736
1994,2.9013486
1995,2.8898745
1996,2.880183
1997,2.8703601
1998,2.8590226
1999,2.8472147
2000,2.8364275
2001,2.8263948
2002,2.8158126
2003,2.804399
2004,2.7931035
2005,2.7825255
2006,2.7721498
2007,2.7612915
2008,2.7500868
2009,2.73915
2010,2.728636
2011,2.7181196
2012,2.7072995
2013,2.696394
2014,2.6857448
2015,2.675333
2016,2.6648817
2017,2.654284
2018,2.6437173
2019,2.6333542
2020,2.623138
2021,2.6129048
2022,2.6026263
2023,2.5924232
2024,2.5823808
2025,2.5724444
2026,2.562523
2027,2.5526152
2028,2.5427952
2029,2.533103
2030,2.523503
2031,2.5139425
2032,2.504424
2033,2.494992
2034,2.4856677
2035,2.4764276
2036,2.4672418
2037,2.45811
2038,2.4490604
2039,2.440102
2040,2.4312222
2041,2.422402
2042,2.41364
2043,2.4049506
2044,2.3963406
2045,2.387803
2046,2.3793242
2047,2.370904
2048,2.3625479
2049,2.354258
2050,2.3460324
2051,2.3378623
2052,2.3297455
2053,2.321684
2054,2.3136797
2055,2.3057299
2056,2.2978292
2057,2.2899747
2058,2.2821672
2059,2.2744062
2060,2.2666903
2061,2.259016
2062,2.2513804
2063,2.2437823
2064,2.2362194
2065,2.2286906
2066,2.2211964
2067,2.2137313
2068,2.2062922
2069,2.1988795
2070,2.1914926
2071,2.1841257
2072,2.176779
2073,2.169449
2074,2.1621337
2075,2.154832
2076,2.1475406
2077,2.1402574
2078,2.1329784
2079,2.125705
2080,2.1184309
2081,2.1111546
2082,2.1038752
2083,2.096588
2084,2.089292
2085,2.081984
2086,2.074662
2087,2.067322
2088,2.0599627
2089,2.0525813
2090,2.0451756
2091,2.0377426
2092,2.0302808
2093,2.0227869
2094,2.0152602
2095,2.0076985
2096,2.0000992
2097,1.992461
2098,1.9847844
2099,1.9770653
2100,1.9693061
2101,1.9615061
2102,1.9536629
2103,1.9457786
2104,1.937854
2105,1.9298904
2106,1.921889
2107,1.9138525
2108,1.9057827
2109,1.8976831
2110,1.8895564
2111,1.8814076
2112,1.8732393
2113,1.8650584
2114,1.8568666
2115,1.8486713
2116,1.840477
2117,1.8322892
2118,1.8241131
2119,1.8159552
2120,1.8078215
2121,1.7997143
2122,1.7916429
2123,1.7836092
2124,1.7756189
2125,1.7676787
2126,1.7597913
2127,1.7519596
2128,1.7441882
2129,1.7364798
2130,1.728838
2131,1.7212642
2132,1.7137594
2133,1.7063274
2134,1.6989682
2135,1.6916823
2136,1.6844715
2137,1.6773336
2138,1.6702693
2139,1.6632795
2140,1.6563625
2141,1.6495172
2142,1.6427414
2143,1.6360372
2144,1.6294013
2145,1.622832
2146,1.6163273
2147,1.6098869
2148,1.6035082
2149,1.597191
2150,1.5909323
2151,1.5847305
2152,1.5785849
2153,1.5724924
2154,1.5664515
2155,1.5604628
2156,1.5545236
2157,1.5486319
2158,1.5427861
2159,1.5369853
2160,1.531228
2161,1.5255135
2162,1.5198414
2163,1.514208
2164,1.5086138
2165,1.5030582
2166,1.4975383
2167,1.4920552
2168,1.4866073
2169,1.4811931
2170,1.4758117
2171,1.470464
2172,1.4651475
2173,1.4598622
2174,1.4546064
2175,1.4493823
2176,1.4441857
2177,1.4390174
2178,1.4338772
2179,1.4287652
2180,1.4236798
2181,1.4186198
2182,1.4135861
2183,1.408577
2184,1.4035947
2185,1.3986337
2186,1.3936988
2187,1.388787
2188,1.3838987
2189,1.379033
2190,1.3741891
2191,1.3693676
2192,1.3645681
2193,1.3597897
2194,1.355032
2195,1.3502954
2196,1.3455796
2197,1.340884
2198,1.3362079
2199,1.3315525
2200,1.3269161
2201,1.3222994
2202,1.3177006
2203,1.3131217
2204,1.3085613
2205,1.3040197
2206,1.2994953
2207,1.2949904
2208,1.2905035
2209,1.2860337
2210,1.2815834
2211,1.2771499
2212,1.2727336
2213,1.2683353
2214,1.2639549
2215,1.2595911
2216,1.2552454
2217,1.2509174
2218,1.2466061
2219,1.2423128
2220,1.2380353
2221,1.2337756
2222,1.229534
2223,1.2253088
2224,1.2211019
2225,1.216911
2226,1.2127378
2227,1.2085824
2228,1.2044444
2229,1.2003229
2230,1.1962196
2231,1.1921333
2232,1.1880643
2233,1.1840134
2234,1.1799797
2235,1.1759632
2236,1.1719651
2237,1.1679845
2238,1.1640216
2239,1.1600764
2240,1.1561497
2241,1.1522412
2242,1.1483513
2243,1.1444802
2244,1.1406282
2245,1.1367967
2246,1.132987
2247,1.1292014
2248,1.1254447
2249,1.1217206
2250,1.1180425
2251,1.1144272
2252,1.1109047
2253,1.1075268
2254,1.1043837
2255,1.1016309
2256,1.0995429
2257,1.0986018
2258,1.0996706
2259,1.1042821
2260,1.115238
2261,1.137541
2262,1.1805271
2263,1.2608563
2264,1.4102983
2265,1.6844729
2266,2.1912737
2267,3.106804
2268,4.768218
2269,7.6004686
2270,12.290792
2271,18.727688
2272,26.052282
2273,29.269297
2274,24.738329
2275,12.425564
2276,2.3988876
2277,2.4490745
2278,9.4743805
2279,13.434005
2280,8.959261
2281,2.315384
2282,1.693612
2283,6.067553
2284,7.838809
2285,4.302636
2286,1.1005082
2287,2.4205556
2288,4.942957
2289,4.1650596
2290,1.5460095
2291,1.2967131
2292,3.0710037
2293,3.322958
2294,1.6978459
2295,1.0227442
2296,2.0522435
2297,2.5662017
2298,1.6359406
2299,0.97016394
2300,1.5172403
2301,2.002187
2302,1.5111525
2303,0.969759
2304,1.2273121
2305,1.6165643
2306,1.3766415
2307,0.97474617
2308,1.0705068
2309,1.3538617
2310,1.2586582
2311,0.9759686
2312,0.9856572
2313,1.1804019
2314,1.1609938
2315,0.97166246
2316,0.938537
2317,1.0634414
2318,1.0828191
2319,0.96306324
2320,0.91307235
2321,0.98593926
2322,1.0200212
2323,0.95073444
2324,0.8990776
2325,0.9345859
2326,0.9697354
2327,0.9350571
2328,0.8904215
2329,0.9011678
2330,0.9298563
2331,0.9174174
2332,0.8835708
2333,0.87950236
2334,0.8986441
2335,0.8985299
2336,0.8761625
2337,0.8651047
2338,0.87465596
2339,0.8796833
2340,0.8672679
2341,0.85478663
2342,0.8565419
2343,0.8618308
2344,0.8566024
2345,0.8460717
2346,0.8428273
2347,0.84583163
2348,0.84466976
2349,0.83744156
2350,0.8320012
2351,0.83202684
2352,0.83222175
2353,0.8281146
2354,0.8226621
2355,0.820333
2356,0.8200951
2357,0.8180293
2358,0.8137356
2359,0.81024003
2360,0.80884165
2361,0.8075334
2362,0.80459553
2363,0.80105615
2364,0.79865235
2365,0.7971655
2366,0.795123
2367,0.7921608
2368,0.78933024
2369,0.7873169
2370,0.78553355
2371,0.78320724
2372,0.78049994
2373,0.77810323
2374,0.7761604
2375,0.7741765
2376,0.7718303
2377,0.76938367
2378,0.7672074
2379,0.76525015
2380,0.7631913
2381,0.7609303
2382,0.7586795
2383,0.7566148
2384,0.75464886
2385,0.7525975
2386,0.7504456
2387,0.74833226
2388,0.74633765
2389,0.7443897
2390,0.74238646
2391,0.7403366
2392,0.7383257
2393,0.73638964
2394,0.73447955
2395,0.7325404
2396,0.7305816
2397,0.72865427
2398,0.7267756
2399,0.7249166
2400,0.7230456
2401,0.72116905
2402,0.7193147
2403,0.7174946
2404,0.71569204
2405,0.71388876
2406,0.7120862
2407,0.71030086
2408,0.7085398
2409,0.7067957
2410,0.7050571
2411,0.7033225
2412,0.7016016
2413,0.6998998
2414,0.6982138
2415,0.69653624
2416,0.69486576
2417,0.6932062
2418,0.6915615
2419,0.6899321
2420,0.68831265
2421,0.6867016
2422,0.6850997
2423,0.6835112
2424,0.6819352
2425,0.68037003
2426,0.6788149
2427,0.6772681
2428,0.6757319
2429,0.6742073
2430,0.6726945
2431,0.6711903
2432,0.669695
2433,0.6682096
2434,0.6667337
2435,0.6652686
2436,0.6638123
2437,0.662365
2438,0.6609269
2439,0.6594975
2440,0.6580771
2441,0.65666604
2442,0.6552638
2443,0.6538694
2444,0.6524837
2445,0.6511054
2446,0.64973676
2447,0.64837563
2448,0.6470221
2449,0.64567673
2450,0.6443394
2451,0.64300936
2452,0.6416866
2453,0.6403721
2454,0.6390646
2455,0.6377643
2456,0.63647074
2457,0.6351845
2458,0.63390565
2459,0.6326333
2460,0.6313676
2461,0.63010895
2462,0.62885654
2463,0.62761056
2464,0.6263711
2465,0.62513816
2466,0.6239114
2467,0.62269044
2468,0.6214762
2469,0.6202675
2470,0.6190645
2471,0.61786777
2472,0.61667657
2473,0.6154913
2474,0.61431104
2475,0.61313635
2476,0.6119675
2477,0.61080414
2478,0.6096462
2479,0.60849327
2480,0.6073454
2481,0.6062025
2482,0.60506487
2483,0.60393274
2484,0.602805
2485,0.60168195
2486,0.60056394
2487,0.5994509
2488,0.5983421
2489,0.5972387
2490,0.59613925
2491,0.59504396
2492,0.5939534
2493,0.5928672
2494,0.59178555
2495,0.5907086
2496,0.58963567
2497,0.58856654
2498,0.587502
2499,0.58644104
2500,0.58538437
2501,0.5843323
2502,0.58328354
2503,0.5822389
2504,0.5811985
2505,0.5801612
2506,0.5791283
2507,0.57809913
2508,0.57707345
2509,0.57605183
2510,0.57503325
2511,0.57401896
2512,0.57300705
2513,0.5720001
2514,0.5709958
2515,0.5699953
2516,0.5689975
2517,0.5680042
2518,0.56701344
2519,0.5660262
2520,0.5650428
2521,0.5640621
2522,0.5630842
2523,0.56211007
2524,0.561139
2525,0.5601712
2526,0.55920655
2527,0.55824465
2528,0.55728614
2529,0.5563301
2530,0.55537736
2531,0.55442744
2532,0.5534808
2533,0.552537
2534,0.5515957
2535,0.55065787
2536,0.54972225
2537,0.5487899
2538,0.54785997
2539,0.546933
2540,0.54600877
2541,0.54508704
2542,0.54416794
2543,0.5432519
2544,0.5423381
2545,0.5414276
2546,0.5405189
2547,0.5396131
2548,0.5387099
2549,0.53780925
2550,0.5369113
2551,0.5360154
2552,0.5351221
2553,0.5342313
2554,0.5333431
2555,0.532457
2556,0.5315736
2557,0.53069234
2558,0.52981406
2559,0.52893776
2560,0.5280637
2561,0.527192
2562,0.52632254
2563,0.5254556
2564,0.52459043
2565,0.5237277
2566,0.5228675
2567,0.5220097
2568,0.5211536
2569,0.52029955
2570,0.5194482
2571,0.5185987
2572,0.51775146
2573,0.5169068
2574,0.5160637
2575,0.51522267
2576,0.5143838
2577,0.5135475
2578,0.5127126
2579,0.5118799
2580,0.51104915
2581,0.51022077
2582,0.5093943
2583,0.5085697
2584,0.50774753
2585,0.506927
2586,0.50610816
2587,0.50529164
2588,0.50447714
2589,0.5036645
2590,0.50285363
2591,0.502045
2592,0.5012376
2593,0.5004327
2594,0.49962947
2595,0.49882835
2596,0.4980286
2597,0.49723098
2598,0.49643558
2599,0.49564138
2600,0.49484923
2601,0.49405885
2602,0.49326974
2603,0.49248305
2604,0.4916981
2605,0.490915
2606,0.4901336
2607,0.48935375
2608,0.4885756
2609,0.4877997
2610,0.4870248
2611,0.48625255
2612,0.48548123
2613,0.4847118
2614,0.483944
2615,0.48317832
2616,0.48241386
2617,0.48165116
2618,0.48089013
2619,0.4801313
2620,0.47937348
2621,0.47861764
2622,0.47786367
2623,0.4771116
2624,0.47636184
2625,0.4756141
2626,0.47486946
2627,0.47412738
2628,0.4733906
2629,0.4726599
2630,0.47193813
2631,0.47123015
2632,0.47054374
2633,0.46989137
2634,0.46929547
2635,0.46879292
2636,0.46844444
2637,0.46835828
2638,0.46871588
2639,0.46983314
2640,0.4722567
2641,0.4769456
2642,0.48557198
2643,0.5011153
2644,0.5288018
2645,0.57809305
2646,0.6655664
2647,0.8216791
2648,1.0991249
2649,1.5957655
2650,2.472804
2651,4.0253525
2652,6.6644044
2653,11.050681
2654,17.504335
2655,25.869234
2656,32.6507
2657,33.14207
2658,22.74517
2659,7.990753
2660,0.54156524
2661,5.057547
2662,13.256835
2663,13.844975
2664,6.3605614
2665,0.6018034
2666,2.9864366
2667,7.9351006
2668,7.265268
2669,2.3389418
2670,0.56838965
2671,3.4749234
2672,5.2294264
2673,2.836928
2674,0.49173716
2675,1.5903778
2676,3.3528297
2677,2.4630952
2678,0.6348103
2679,0.8852401
2680,2.182142
2681,1.9286194
2682,0.6816278
2683,0.6048125
2684,1.4693768
2685,1.4890635
2686,0.6762459
2687,0.4918472
2688,1.0431622
2689,1.153198
2690,0.6414419
2691,0.445286
2692,0.78527004
2693,0.91558087
2694,0.60036206
2695,0.42827472
2696,0.6311168
2697,0.7498369
2698,0.5625074
2699,0.4218599
2700,0.53590125
2701,0.63605595
2702,0.5309472
2703,0.42078057
2704,0.4777957
2705,0.5568285
2706,0.5043872
2707,0.42159113
2708,0.44317597
2709,0.5019309
2710,0.48142067
2711,0.422436
2712,0.4236046
2713,0.46415648
2714,0.46181905
2715,0.42242286
2716,0.41311583
2717,0.438498
2718,0.4450601
2719,0.42110687
2720,0.4079024
2721,0.42140576
2722,0.43093434
2723,0.41842586
2724,0.4054835
2725,0.41046268
2726,0.419284
2727,0.4145122
2728,0.4041293
2729,0.4037455
2730,0.41005212
2731,0.40977758
2732,0.4027908
2733,0.39973912
2734,0.40306765
2735,0.40474334
2736,0.40093806
2737,0.3972169
2738,0.39799565
2739,0.39987025
2740,0.39843225
2741,0.3952881
2742,0.39440617
2743,0.3955423
2744,0.39542964
2745,0.39336368
2746,0.3917741
2747,0.3919218
2748,0.39221403
2749,0.39116517
2750,0.38960662
2751,0.3889893
2752,0.38909242
2753,0.38867798
2754,0.38752416
2755,0.38655397
2756,0.38625255
2757,0.38603896
2758,0.38532364
2759,0.38436893
2760,0.38374147
2761,0.383431
2762,0.382979
2763,0.3822234
2764,0.38147247
2765,0.38097388
2766,0.38057342
2767,0.38001153
2768,0.3793115
2769,0.3786883
2770,0.37821293
2771,0.37773886
2772,0.3771496
2773,0.37651342
2774,0.37595263
2775,0.37546533
2776,0.3749527
2777,0.37437117
2778,0.37378198
2779,0.3732473
2780,0.37274587
2781,0.3722183
2782,0.37165338
2783,0.37109414
2784,0.3705692
2785,0.3700587
2786,0.36952946
2787,0.3689807
2788,0.36843964
2789,0.36791918
2790,0.36740547
2791,0.3668799
2792,0.3663447
2793,0.3658147
2794,0.36529765
2795,0.3647843
2796,0.36426458
2797,0.36373878
2798,0.36321738
2799,0.36270428
2800,0.36219308
2801,0.36167884
2802,0.3611617
2803,0.3606474
2804,0.36013728
2805,0.3596304
2806,0.35912135
2807,0.35861123
2808,0.35810208
2809,0.357597
2810,0.35709348
2811,0.35659006
2812,0.3560859
2813,0.35558212
2814,0.35508165
2815,0.3545825
2816,0.35408354
2817,0.3535848
2818,0.35308677
2819,0.35259026
2820,0.352095
2821,0.35160124
2822,0.35110733
2823,0.35061425
2824,0.3501223
2825,0.34963158
2826,0.349142
2827,0.34865254
2828,0.34816423
2829,0.34767663
2830,0.3471904
2831,0.3467049
2832,0.34622058
2833,0.34573653
2834,0.34525332
2835,0.34477106
2836,0.3442899
2837,0.3438096
2838,0.34333003
2839,0.34285113
2840,0.34237307
2841,0.34189603
2842,0.34141988
2843,0.3409445
2844,0.34046987
2845,0.3399962
2846,0.33952293
2847,0.3390508
2848,0.33857954
2849,0.33810902
2850,0.33763912
2851,0.33717018
2852,0.336702
2853,0.33623475
2854,0.33576816
2855,0.33530247
2856,0.33483762
2857,0.33437273
2858,0.33390945
2859,0.33344668
2860,0.33298486
2861,0.33252364
2862,0.33206353
2863,0.33160353
2864,0.33114457
2865,0.33068618
2866,0.33022922
2867,0.32977244
2868,0.32931635
2869,0.32886127
2870,0.32840672
2871,0.3279529
2872,0.32749993
2873,0.32704782
2874,0.32659647
2875,0.32614544
2876,0.32569546
2877,0.32524604
2878,0.32479772
2879,0.32434958
2880,0.32390255
2881,0.32345626
2882,0.32301036
2883,0.3225653
2884,0.3221209
2885,0.321677
2886,0.3212344
2887,0.32079202
2888,0.32035065
2889,0.3199095
2890,0.31946954
2891,0.3190302
2892,0.31859124
2893,0.318153
2894,0.31771573
2895,0.31727883
2896,0.31684318
2897,0.31640792
2898,0.31597313
2899,0.31553915
2900,0.31510583
2901,0.3146733
2902,0.31424147
2903,0.31380975
2904,0.3133793
2905,0.31294945
2906,0.31251985
2907,0.31209153
2908,0.31166345
2909,0.3112359
2910,0.31080946
2911,0.31038314
2912,0.30995828
2913,0.3095332
2914,0.309109
2915,0.30868572
2916,0.30826315
2917,0.30784085
2918,0.3074197
2919,0.30699867
2920,0.30657858
2921,0.3061592
2922,0.30574018
2923,0.30532184
2924,0.30490422
2925,0.3044875
2926,0.30407095
2927,0.30365524
2928,0.3032401
2929,0.30282587
2930,0.30241176
2931,0.30199894
2932,0.30158612
2933,0.30117416
2934,0.30076277
2935,0.30035213
2936,0.29994202
2937,0.29953232
2938,0.2991237
2939,0.29871544
2940,0.29830804
2941,0.29790092
2942,0.29749423
2943,0.29708874
2944,0.29668328
2945,0.296279
2946,0.2958751
2947,0.2954715
2948,0.2950689
2949,0.29466674
2950,0.2942654
2951,0.2938642
2952,0.29346395
2953,0.29306403
2954,0.29266515
2955,0.29226652
2956,0.29186875
2957,0.29147136
2958,0.29107457
2959,0.29067853
2960,0.29028276
2961,0.2898876
2962,0.28949332
2963,0.28909984
2964,0.2887063
2965,0.28831384
2966,0.2879218
2967,0.28753015
2968,0.2871394
2969,0.2867491
2970,0.28635937
2971,0.28597012
2972,0.28558168
2973,0.28519368
2974,0.2848062
2975,0.2844195
2976,0.28403312
2977,0.28364754
2978,0.28326246
2979,0.28287786
2980,0.282494
2981,0.2821105
2982,0.28172767
2983,0.2813455
2984,0.2809637
2985,0.28058293
2986,0.28020206
2987,0.279822
2988,0.2794428
2989,0.27906376
2990,0.27868536
2991,0.2783077
2992,0.2779306
2993,0.27755383
2994,0.2771778
2995,0.27680227
2996,0.27642748
2997,0.27605328
2998,0.27567923
2999,0.27530593
3000,0.27493325
3001,0.2745611
3002,0.2741893
3003,0.27381825
3004,0.27344766
3005,0.27307788
3006,0.27270833
3007,0.2723396
3008,0.27197117
3009,0.27160326
3010,0.27123618
3011,0.27086943
3012,0.27050337
3013,0.27013758
3014,0.26977262
3015,0.26940793
3016,0.26904398
3017,0.2686807
3018,0.26831812
3019,0.2679557
3020,0.26759413
3021,0.26723304
3022,0.26687258
3023,0.26651314
3024,0.26615444
3025,0.2657967
3026,0.26544023
3027,0.26508537
3028,0.26473296
3029,0.26438323
3030,0.26403832
3031,0.26369944
3032,0.26337114
3033,0.26305854
3034,0.26277024
3035,0.26252142
3036,0.26233518
3037,0.26224968
3038,0.2623288
3039,0.26267698
3040,0.26346907
3041,0.2649979
3042,0.26775926
3043,0.27259108
3044,0.28093076
3045,0.29522863
3046,0.3197506
3047,0.36179477
3048,0.43427497
3049,0.5592427
3050,0.7761604
3051,1.1513767
3052,1.8040106
3053,2.9226456
3054,4.834155
3055,7.95655
3056,12.873612
3057,19.624605
3058,27.43225
3059,32.33291
3060,29.973038
3061,18.304567
3062,5.0964217
3063,0.35146686
3064,5.793706
3065,12.928973
3066,12.576513
3067,5.46288
3068,0.37531865
3069,2.5328155
3070,7.0914474
3071,6.896784
3072,2.5136623
3073,0.25991827
3074,2.4589887
3075,4.647793
3076,3.1863391
3077,0.6047133
3078,0.71292543
3079,2.543787
3080,2.6704094
3081,0.9763235
3082,0.2831525
3083,1.3127503
3084,1.9199371
3085,1.0604733
3086,0.25621724
3087,0.6739441
3088,1.2973087
3089,0.9775758
3090,0.3238869
3091,0.3795179
3092,0.8461453
3093,0.82096845
3094,0.37838572
3095,0.26707247
3096,0.5580328
3097,0.6569762
3098,0.40069485
3099,0.23939566
3100,0.38660803
3101,0.5162261
3102,0.39536187
3103,0.24455567
3104,0.29270795
3105,0.4058404
3106,0.37289587
3107,0.2592983
3108,0.24882466
3109,0.32630542
3110,0.3401431
3111,0.2702548
3112,0.23436467
3113,0.2746651
3114,0.30554986
3115,0.27329314
3116,0.23450321
3117,0.24570803
3118,0.27481166
3119,0.26841602
3120,0.2389823
3121,0.23270446
3122,0.25143436
3123,0.25839934
3124,0.2422465
3125,0.22942819
3126,0.23643418
3127,0.24661222
3128,0.24185368
3129,0.23028426
3130,0.22887433
3131,0.23619148
3132,0.23812965
3133,0.2314184
3134,0.22638108
3135,0.22895508
3136,0.23275465
3137,0.23088881
3138,0.2261672
3139,0.22509219
3140,0.22765078
3141,0.22859634
3142,0.22606888
3143,0.22360767
3144,0.22400703
3145,0.22545874
3146,0.22502735
3147,0.22304414
3148,0.22199588
3149,0.22259033
3150,0.22310889
3151,0.22228467
3152,0.2209831
3153,0.2205794
3154,0.22095193
3155,0.22094353
3156,0.2201529
3157,0.2193365
3158,0.21914838
3159,0.21926941
3160,0.21903147
3161,0.21838439
3162,0.21784279
3163,0.21768656
3164,0.21763246
3165,0.21732171
3166,0.21680708
3167,0.2164041
3168,0.21622354
3169,0.21606773
3170,0.21574788
3171,0.21532677
3172,0.21498834
3173,0.21477725
3174,0.21456833
3175,0.21426074
3176,0.21389915
3177,0.21358968
3178,0.21335463
3179,0.21311994
3180,0.21282707
3181,0.21250252
3182,0.21220793
3183,0.21195737
3184,0.21171007
3185,0.21142954
3186,0.2111283
3187,0.21084225
3188,0.210583
3189,0.21032874
3190,0.21005732
3191,0.20977181
3192,0.20949212
3193,0.2092288
3194,0.20897138
3195,0.20870578
3196,0.20843077
3197,0.20815688
3198,0.20789209
3199,0.20763311
3200,0.20737131
3201,0.20710392
3202,0.2068352
3203,0.20657116
3204,0.20631175
3205,0.20605288
3206,0.2057905
3207,0.20552656
3208,0.20526455
3209,0.20500554
3210,0.2047483
3211,0.20448995
3212,0.20423028
3213,0.2039709
3214,0.20371334
3215,0.20345746
3216,0.2032019
3217,0.20294581
3218,0.20268954
3219,0.20243397
3220,0.2021798
3221,0.20192635
3222,0.20167293
3223,0.2014194
3224,0.20116627
3225,0.20091382
3226,0.20066243
3227,0.20041159
3228,0.20016067
3229,0.19991006
3230,0.19965975
3231,0.1994104
3232,0.19916141
3233,0.19891305
3234,0.19866487
3235,0.19841684
3236,0.19816943
3237,0.19792265
3238,0.19767606
3239,0.19743022
3240,0.19718437
3241,0.19693927
3242,0.19669424
3243,0.19645004
3244,0.19620605
3245,0.19596256
3246,0.19571938
3247,0.19547671
3248,0.19523424
3249,0.19499238
3250,0.1947508
3251,0.19450992
3252,0.19426912
3253,0.19402881
3254,0.19378875
3255,0.19354923
3256,0.19331014
3257,0.1930714
3258,0.19283308
3259,0.1925952
3260,0.19235773
3261,0.19212046
3262,0.19188374
3263,0.19164729
3264,0.19141117
3265,0.19117564
3266,0.19094044
3267,0.19070563
3268,0.19047101
3269,0.19023699
3270,0.1900032
3271,0.18976979
3272,0.18953694
3273,0.18930417
3274,0.18907198
3275,0.18883999
3276,0.18860857
3277,0.18837729
3278,0.18814662
3279,0.18791622
3280,0.18768622
3281,0.18745658
3282,0.18722694
3283,0.18699831
3284,0.18676952
3285,0.1865412
3286,0.18631327
3287,0.1860858
3288,0.18585853
3289,0.18563178
3290,0.18540527
3291,0.18517931
3292,0.18495354
3293,0.18472797
3294,0.18450302
3295,0.18427809
3296,0.18405372
3297,0.18382971
3298,0.18360603
3299,0.1833826
3300,0.18315971
3301,0.18293718
3302,0.18271457
3303,0.18249246
3304,0.1822711
3305,0.18204972
3306,0.1818288
3307,0.181608
3308,0.1813878
3309,0.18116789
3310,0.18094805
3311,0.18072881
3312,0.18050982
3313,0.18029128
3314,0.18007292
3315,0.17985508
3316,0.17963733
3317,0.17942002
3318,0.17920317
3319,0.17898633
3320,0.17877007
3321,0.178554
3322,0.17833842
3323,0.17812294
3324,0.17790794
3325,0.17769311
3326,0.1774787
3327,0.17726468
3328,0.17705074
3329,0.1768374
3330,0.17662428
3331,0.17641154
3332,0.17619906
3333,0.17598686
3334,0.17577493
3335,0.17556326
3336,0.17535219
3337,0.17514126
3338,0.17493056
3339,0.17472035
3340,0.1745103
3341,0.17430066
3342,0.17409116
3343,0.1738822
3344,0.17367326
3345,0.17346492
3346,0.17325683
3347,0.17304887
3348,0.17284125
3349,0.17263426
3350,0.17242725
3351,0.17222069
3352,0.17201427
3353,0.17180815
3354,0.17160232
3355,0.17139699
3356,0.17119175
3357,0.17098707
3358,0.17078252
3359,0.17057814
3360,0.17037433
3361,0.17017062
3362,0.16996737
3363,0.1697643
3364,0.16956137
3365,0.16935909
3366,0.16915676
3367,0.16895512
3368,0.16875343
3369,0.16855207
3370,0.16835104
3371,0.16815045
3372,0.16794994
3373,0.1677497
3374,0.16755016
3375,0.1673505
3376,0.16715121
3377,0.16695213
3378,0.16675341
3379,0.16655512
3380,0.16635692
3381,0.1661591
3382,0.16596144
3383,0.16576424
3384,0.16556725
3385,0.16537052
3386,0.16517414
3387,0.16497792
3388,0.16478206
3389,0.16458644
3390,0.16439122
3391,0.16419572
3392,0.16400136
3393,0.16380683
3394,0.16361243
3395,0.16341858
3396,0.16322514
3397,0.16303173
3398,0.16283852
3399,0.16264567
3400,0.1624531
3401,0.16226089
3402,0.1620689
3403,0.16187726
3404,0.16168565
3405,0.16149461
3406,0.16130367
3407,0.16111286
3408,0.16092256
3409,0.16073252
3410,0.16054273
3411,0.16035321
3412,0.16016382
3413,0.15997465
3414,0.15978602
3415,0.1595975
