-3.51E-82;;;;;;;;
-1.81E-83;;;;;;;;
-1.97E-83;;;;;;;;
-6.69E-83;;;;;;;;
-1.14E-82;;;;;;;;
9.57E-54;;;;;;;;
2.79E-53;;;;;;;;
4.62E-53;;;;;;;;
6.46E-53;;;;;;;;
6.67E-31;;;;;;;;
1.61E-29;;;;;;;;
3.15E-29;;;;;;;;
4.68E-29;;;;;;;;
6.22E-29;;;;;;;;
7.76E-29;;;;;;;;
9.30E-29;;;;;;;;
1.08E-28;;;;;;;;
1.24E-28;;;;;;;;
8.74E-21;;;;;;;;
1.10E-19;;;;;;;;
2.10E-19;;;;;;;;
3.11E-19;;;;;;;;
4.12E-19;;;;;;;;
5.13E-19;;;;;;;;
6.14E-19;;;;;;;;
7.15E-19;;;;;;;;
8.15E-19;;;;;;;;
9.16E-19;;;;;;;;
1.02E-18;;;;;;;;
1.12E-18;;;;;;;;
1.22E-18;;;;;;;;
1.32E-18;;;;;;;;
1.42E-18;;;;;;;;
1.79E-18;;;;;;;;
5.00E-18;;;;;;;;
8.22E-18;;;;;;;;
1.14E-17;;;;;;;;
1.46E-17;;;;;;;;
1.79E-17;;;;;;;;
2.11E-17;;;;;;;;
2.43E-17;;;;;;;;
2.75E-17;;;;;;;;
3.07E-17;;;;;;;;
3.39E-17;;;;;;;;
3.71E-17;;;;;;;;
4.04E-17;;;;;;;;
4.36E-17;;;;;;;;
4.68E-17;;;;;;;;
5.42E-17;;;;;;;;
1.06E-16;;;;;;;;
1.57E-16;;;;;;;;
2.09E-16;;;;;;;;
2.60E-16;;;;;;;;
3.12E-16;;;;;;;;
3.63E-16;;;;;;;;
4.14E-16;;;;;;;;
4.66E-16;;;;;;;;
5.17E-16;;;;;;;;
5.69E-16;;;;;;;;
6.20E-16;;;;;;;;
6.72E-16;;;;;;;;
7.23E-16;;;;;;;;
7.75E-16;;;;;;;;
8.30E-16;;;;;;;;
9.27E-16;;;;;;;;
1.03E-15;;;;;;;;
1.14E-15;;;;;;;;
1.25E-15;;;;;;;;
1.37E-15;;;;;;;;
1.50E-15;;;;;;;;
1.63E-15;;;;;;;;
1.77E-15;;;;;;;;
1.91E-15;;;;;;;;
2.06E-15;;;;;;;;
2.21E-15;;;;;;;;
2.37E-15;;;;;;;;
2.54E-15;;;;;;;;
2.71E-15;;;;;;;;
2.89E-15;;;;;;;;
3.19E-15;;;;;;;;
3.50E-15;;;;;;;;
3.84E-15;;;;;;;;
4.19E-15;;;;;;;;
4.57E-15;;;;;;;;
4.96E-15;;;;;;;;
5.38E-15;;;;;;;;
5.81E-15;;;;;;;;
6.26E-15;;;;;;;;
6.74E-15;;;;;;;;
7.23E-15;;;;;;;;
7.74E-15;;;;;;;;
8.27E-15;;;;;;;;
8.83E-15;;;;;;;;
9.43E-15;;;;;;;;
1.04E-14;;;;;;;;
1.14E-14;;;;;;;;
1.24E-14;;;;;;;;
1.36E-14;;;;;;;;
1.48E-14;;;;;;;;
1.60E-14;;;;;;;;
1.74E-14;;;;;;;;
1.87E-14;;;;;;;;
2.02E-14;;;;;;;;
2.17E-14;;;;;;;;
2.33E-14;;;;;;;;
2.49E-14;;;;;;;;
2.66E-14;;;;;;;;
2.84E-14;;;;;;;;
3.03E-14;;;;;;;;
3.33E-14;;;;;;;;
3.65E-14;;;;;;;;
3.99E-14;;;;;;;;
4.35E-14;;;;;;;;
4.73E-14;;;;;;;;
5.12E-14;;;;;;;;
5.54E-14;;;;;;;;
5.98E-14;;;;;;;;
6.44E-14;;;;;;;;
6.92E-14;;;;;;;;
7.42E-14;;;;;;;;
7.93E-14;;;;;;;;
8.47E-14;;;;;;;;
9.03E-14;;;;;;;;
9.64E-14;;;;;;;;
1.06E-13;;;;;;;;
1.16E-13;;;;;;;;
1.26E-13;;;;;;;;
1.38E-13;;;;;;;;
1.49E-13;;;;;;;;
1.62E-13;;;;;;;;
1.75E-13;;;;;;;;
1.89E-13;;;;;;;;
2.03E-13;;;;;;;;
2.18E-13;;;;;;;;
2.33E-13;;;;;;;;
2.50E-13;;;;;;;;
2.66E-13;;;;;;;;
2.84E-13;;;;;;;;
3.02E-13;;;;;;;;
3.28E-13;;;;;;;;
3.56E-13;;;;;;;;
3.84E-13;;;;;;;;
4.15E-13;;;;;;;;
4.47E-13;;;;;;;;
4.80E-13;;;;;;;;
5.15E-13;;;;;;;;
5.51E-13;;;;;;;;
5.89E-13;;;;;;;;
6.29E-13;;;;;;;;
6.70E-13;;;;;;;;
7.12E-13;;;;;;;;
7.62E-13;;;;;;;;
8.22E-13;;;;;;;;
8.85E-13;;;;;;;;
9.51E-13;;;;;;;;
1.02E-12;;;;;;;;
1.09E-12;;;;;;;;
1.17E-12;;;;;;;;
1.25E-12;;;;;;;;
1.33E-12;;;;;;;;
1.42E-12;;;;;;;;
1.51E-12;;;;;;;;
1.61E-12;;;;;;;;
1.73E-12;;;;;;;;
1.86E-12;;;;;;;;
1.99E-12;;;;;;;;
2.13E-12;;;;;;;;
2.28E-12;;;;;;;;
2.43E-12;;;;;;;;
2.59E-12;;;;;;;;
2.76E-12;;;;;;;;
2.93E-12;;;;;;;;
3.12E-12;;;;;;;;
3.34E-12;;;;;;;;
3.58E-12;;;;;;;;
3.83E-12;;;;;;;;
4.09E-12;;;;;;;;
4.36E-12;;;;;;;;
4.65E-12;;;;;;;;
4.95E-12;;;;;;;;
5.26E-12;;;;;;;;
5.59E-12;;;;;;;;
5.98E-12;;;;;;;;
6.40E-12;;;;;;;;
6.84E-12;;;;;;;;
7.30E-12;;;;;;;;
7.79E-12;;;;;;;;
8.30E-12;;;;;;;;
8.83E-12;;;;;;;;
9.39E-12;;;;;;;;
9.98E-12;;;;;;;;
1.07E-11;;;;;;;;
1.14E-11;;;;;;;;
1.21E-11;;;;;;;;
1.29E-11;;;;;;;;
1.38E-11;;;;;;;;
1.47E-11;;;;;;;;
1.56E-11;;;;;;;;
1.65E-11;;;;;;;;
1.77E-11;;;;;;;;
1.89E-11;;;;;;;;
2.01E-11;;;;;;;;
2.14E-11;;;;;;;;
2.28E-11;;;;;;;;
2.43E-11;;;;;;;;
2.58E-11;;;;;;;;
2.74E-11;;;;;;;;
2.92E-11;;;;;;;;
3.12E-11;;;;;;;;
3.32E-11;;;;;;;;
3.54E-11;;;;;;;;
3.77E-11;;;;;;;;
4.01E-11;;;;;;;;
4.26E-11;;;;;;;;
4.52E-11;;;;;;;;
4.81E-11;;;;;;;;
5.14E-11;;;;;;;;
5.47E-11;;;;;;;;
5.83E-11;;;;;;;;
6.21E-11;;;;;;;;
6.60E-11;;;;;;;;
7.01E-11;;;;;;;;
7.44E-11;;;;;;;;
7.92E-11;;;;;;;;
8.44E-11;;;;;;;;
9.00E-11;;;;;;;;
9.58E-11;;;;;;;;
1.02E-10;;;;;;;;
1.08E-10;;;;;;;;
1.15E-10;;;;;;;;
1.22E-10;;;;;;;;
1.30E-10;;;;;;;;
1.38E-10;;;;;;;;
1.48E-10;;;;;;;;
1.57E-10;;;;;;;;
1.67E-10;;;;;;;;
1.78E-10;;;;;;;;
1.89E-10;;;;;;;;
2.00E-10;;;;;;;;
2.12E-10;;;;;;;;
2.26E-10;;;;;;;;
2.41E-10;;;;;;;;
2.57E-10;;;;;;;;
2.73E-10;;;;;;;;
2.90E-10;;;;;;;;
3.08E-10;;;;;;;;
3.27E-10;;;;;;;;
3.47E-10;;;;;;;;
3.69E-10;;;;;;;;
3.93E-10;;;;;;;;
4.18E-10;;;;;;;;
4.45E-10;;;;;;;;
4.72E-10;;;;;;;;
5.01E-10;;;;;;;;
5.32E-10;;;;;;;;
5.64E-10;;;;;;;;
6.00E-10;;;;;;;;
6.39E-10;;;;;;;;
6.79E-10;;;;;;;;
7.22E-10;;;;;;;;
7.67E-10;;;;;;;;
8.14E-10;;;;;;;;
8.63E-10;;;;;;;;
9.14E-10;;;;;;;;
9.72E-10;;;;;;;;
1.03E-09;;;;;;;;
1.10E-09;;;;;;;;
1.17E-09;;;;;;;;
1.24E-09;;;;;;;;
1.32E-09;;;;;;;;
1.39E-09;;;;;;;;
1.48E-09;;;;;;;;
1.57E-09;;;;;;;;
1.67E-09;;;;;;;;
1.77E-09;;;;;;;;
1.88E-09;;;;;;;;
2.00E-09;;;;;;;;
2.12E-09;;;;;;;;
2.25E-09;;;;;;;;
2.38E-09;;;;;;;;
2.52E-09;;;;;;;;
2.68E-09;;;;;;;;
2.85E-09;;;;;;;;
3.02E-09;;;;;;;;
3.21E-09;;;;;;;;
3.40E-09;;;;;;;;
3.60E-09;;;;;;;;
3.81E-09;;;;;;;;
4.04E-09;;;;;;;;
4.29E-09;;;;;;;;
4.56E-09;;;;;;;;
4.84E-09;;;;;;;;
5.13E-09;;;;;;;;
5.43E-09;;;;;;;;
5.75E-09;;;;;;;;
6.08E-09;;;;;;;;
6.45E-09;;;;;;;;
6.84E-09;;;;;;;;
7.26E-09;;;;;;;;
