% Model,baseline.mph
% Version,COMSOL 6.0.0.318
% Date,"Sep 20 2022, 20:15"
% Dimension,1
% Nodes,501
% Expressions,1
% Description,Line graph
% x,rho_b*s1
0.3280000000000003,0.5187218662430723
0.3300000000000003,0.518230419398719
0.3320000000000003,0.517739096127369
0.3340000000000003,0.5172479242966281
0.3360000000000003,0.5167569039064988
0.3380000000000003,0.5162660349569806
0.3400000000000003,0.5157753174480745
0.3420000000000003,0.5152845733006751
0.3440000000000003,0.5147939879751483
0.3460000000000003,0.5143035614714926
0.3480000000000003,0.5138132937897079
0.3500000000000003,0.5133231849297945
0.3520000000000003,0.5128330920482531
0.3540000000000003,0.5123430342785436
0.3560000000000003,0.511853011620665
0.3580000000000003,0.5113630240746174
0.3600000000000003,0.5108730716404009
0.3620000000000003,0.5103833791823943
0.3640000000000003,0.5098938690937694
0.3660000000000003,0.5094045413745285
0.3680000000000003,0.5089153960246713
0.37000000000000033,0.5084264330441982
0.37200000000000033,0.507937472956693
0.37400000000000033,0.5074486161610482
0.37600000000000033,0.5069598626572647
0.37800000000000034,0.5064712124453423
0.38000000000000034,0.5059826655252815
0.38200000000000034,0.5054942499626214
0.38400000000000034,0.505005945854143
0.38600000000000034,0.5045177531998473
0.38800000000000034,0.5040296719997338
0.39000000000000035,0.5035417022538031
0.39200000000000035,0.5030540345149922
0.39400000000000035,0.5025664703020207
0.39600000000000035,0.5020790096148904
0.39800000000000035,0.5015916524536014
0.40000000000000036,0.5011043988181536
0.40200000000000036,0.500617247379853
0.40400000000000036,0.5001301939465582
0.40600000000000036,0.4996432385182657
0.40800000000000036,0.4991563810949758
0.41000000000000036,0.4986696216766885
0.41200000000000037,0.49818316564683174
0.41400000000000037,0.4976968821424227
0.41600000000000037,0.49721077116346424
0.41800000000000037,0.4967248327099564
0.4200000000000004,0.49623906678189916
0.4220000000000004,0.4957532733381663
0.4240000000000004,0.4952675709557243
0.4260000000000004,0.4947819596345624
0.4280000000000004,0.49429643937468093
0.4300000000000004,0.49381101017608
0.4320000000000004,0.49332583770299254
0.4340000000000004,0.4928409016224143
0.4360000000000004,0.4923562019343479
0.4380000000000004,0.4918717386387936
0.4400000000000004,0.4913875117357512
0.4420000000000004,0.49090310591573527
0.4440000000000004,0.490418843930095
0.4460000000000004,0.48993472577882985
0.4480000000000004,0.4894507514619396
0.4500000000000004,0.48896692097942435
0.4520000000000004,0.4884832144439977
0.4540000000000004,0.4879996825083061
0.4560000000000004,0.4875163251723503
0.4580000000000004,0.48703314243613016
0.4600000000000004,0.486550134299646
0.4620000000000004,0.48606729077209404
0.4640000000000004,0.48558456791234517
0.4660000000000004,0.48510196572040193
0.4680000000000004,0.48461948419626427
0.4700000000000004,0.48413712333993236
0.4720000000000004,0.48365491002066996
0.4740000000000004,0.48317286135309867
0.4760000000000004,0.48269097733721894
0.4780000000000004,0.4822092579730304
0.4800000000000004,0.48172770326053355
0.48200000000000043,0.4812464628995216
0.48400000000000043,0.480765391926691
0.48600000000000043,0.4802844903420394
0.48800000000000043,0.47980375814556675
0.49000000000000044,0.47932319533727324
0.49200000000000044,0.47884260117251337
0.49400000000000044,0.4783621549094511
0.49600000000000044,0.4778818565480834
0.49800000000000044,0.47740170608841015
0.5000000000000004,0.47692170353043156
0.5020000000000004,0.4764422491728303
0.5040000000000004,0.47596288556121835
0.5060000000000004,0.4754836126955999
0.5080000000000005,0.47500443057597447
0.5100000000000005,0.4745253392023424
0.5120000000000005,0.47404647717594967
0.5140000000000005,0.47356775847775956
0.5160000000000005,0.4730891831077667
0.5180000000000005,0.4726107510659711
0.5200000000000005,0.47213246235237294
0.5220000000000005,0.4716545666963894
0.5240000000000005,0.47117681085329277
0.5260000000000005,0.4706991948230846
0.5280000000000005,0.4702217186057645
0.5300000000000005,0.46974438220133274
0.5320000000000005,0.4692672127570788
0.5340000000000005,0.4687901797379515
0.5360000000000005,0.468313283143949
0.5380000000000005,0.46783652297507117
0.5400000000000005,0.4673598992313183
0.5420000000000005,0.46688362981733994
0.5440000000000005,0.4664075562106301
0.5460000000000005,0.46593167841119065
0.5480000000000005,0.46545599641902163
0.5500000000000005,0.464980510234123
0.5520000000000005,0.4645053217345032
0.5540000000000005,0.46403025485854443
0.5560000000000005,0.4635553096062483
0.5580000000000005,0.4630804859776148
0.5600000000000005,0.4626057839726441
0.5620000000000005,0.4621311708523015
0.5640000000000005,0.46165683574311805
0.5660000000000005,0.4611827786450924
0.5680000000000005,0.4607089995582247
0.5700000000000005,0.46023549848251505
0.5720000000000005,0.459762047359313
0.5740000000000005,0.4592887400465596
0.5760000000000005,0.4588155765442503
0.5780000000000005,0.45834255685238506
0.5800000000000005,0.45786968097096403
0.5820000000000005,0.4573969452313608
0.5840000000000005,0.45692446755479355
0.5860000000000005,0.45645224794126765
0.5880000000000005,0.4559802863907829
0.5900000000000005,0.45550858290333957
0.5920000000000005,0.45503701866648766
0.5940000000000005,0.4545656264698828
0.5960000000000005,0.45409440631352843
0.5980000000000005,0.4536233581974248
0.6000000000000005,0.45315248212157166
0.6020000000000005,0.4526816644929068
0.6040000000000005,0.4522110760427506
0.6060000000000005,0.45174071677109895
0.6080000000000005,0.4512705866779516
0.6100000000000005,0.4508006857633089
0.6120000000000005,0.45033115062559026
0.6140000000000005,0.4498617970354625
0.6160000000000005,0.44939262499292293
0.6180000000000005,0.44892363449797157
0.6200000000000006,0.44845482555060845
0.6220000000000006,0.4479861636832208
0.6240000000000006,0.44751767627673217
0.6260000000000006,0.4470493633311438
0.6280000000000006,0.4465812248464558
0.6300000000000006,0.4461132608226683
0.6320000000000006,0.44564575877981577
0.6340000000000006,0.4451784447138734
0.6360000000000006,0.44471131862483654
0.6380000000000006,0.44424438051270504
0.6400000000000006,0.44377763037747914
0.6420000000000006,0.4433109044863787
0.6440000000000006,0.44284439231541967
0.6460000000000006,0.4423780938646011
0.6480000000000006,0.441912009133923
0.6500000000000006,0.4414461381233855
0.6520000000000006,0.44098058184681155
0.6540000000000006,0.44051522272138915
0.6560000000000006,0.44005006074711905
0.6580000000000006,0.4395850959240009
0.6600000000000006,0.4391203282520352
0.6620000000000006,0.4386558571748072
0.6640000000000006,0.4381915469565895
0.6660000000000006,0.437727397597381
0.6680000000000006,0.4372634090971813
0.6700000000000006,0.43679958145599074
0.6720000000000006,0.4363358869646272
0.6740000000000006,0.4358725088621099
0.6760000000000006,0.4354094471484368
0.6780000000000006,0.4349467018236077
0.6800000000000006,0.4344842728876229
0.6820000000000006,0.4340220358171687
0.6840000000000006,0.4335599736316109
0.6860000000000006,0.43309808633095664
0.6880000000000006,0.4326363739152058
0.6900000000000006,0.4321748363843587
0.6920000000000006,0.43171340946884984
0.6940000000000006,0.4312522421818398
0.6960000000000006,0.43079133452332774
0.6980000000000006,0.4303306864933137
0.7000000000000006,0.4298702980917977
0.7020000000000006,0.42941016137260224
0.7040000000000006,0.42895022386445825
0.7060000000000006,0.42849048556736374
0.7080000000000006,0.4280309464813188
0.7100000000000006,0.4275716066063235
0.7120000000000006,0.42711238399758505
0.7140000000000006,0.426653401077534
0.7160000000000006,0.4261946578461712
0.7180000000000006,0.4257361543034964
0.7200000000000006,0.4252778904495098
0.7220000000000006,0.42482004313266525
0.7240000000000006,0.4243624195067456
0.7260000000000006,0.4239050195717517
0.7280000000000006,0.4234478433276833
0.7300000000000006,0.42299089077454083
0.7320000000000007,0.4225338224581185
0.7340000000000007,0.42207700466445
0.7360000000000007,0.4216204373935319
0.7380000000000007,0.4211641206453641
0.7400000000000007,0.4207080544199468
0.7420000000000007,0.4202524478008584
0.7440000000000007,0.41979710264911535
0.7460000000000007,0.4193420189647179
0.7480000000000007,0.41888719674766595
0.7500000000000007,0.4184326359979596
0.7520000000000007,0.41797797494314176
0.7540000000000007,0.41752357805291934
0.7560000000000007,0.417069445327294
0.7580000000000007,0.41661557676626554
0.7600000000000007,0.41616197236983427
0.7620000000000007,0.4157087428019461
0.7640000000000007,0.4152557315541575
0.7660000000000007,0.4148029386264677
0.7680000000000007,0.41435036401887654
0.7700000000000007,0.41389800773138424
0.7720000000000007,0.4134457121400225
0.7740000000000007,0.41299365824456263
0.7760000000000007,0.4125418460450048
0.7780000000000007,0.4120902755413488
0.7800000000000007,0.41163894673359497
0.7820000000000007,0.41118790023428664
0.7840000000000007,0.4107370996990747
0.7860000000000007,0.4102865451279595
0.7880000000000007,0.40983623652094064
0.7900000000000007,0.40938617387801857
0.7920000000000007,0.4089364248366627
0.7940000000000007,0.4084868428315651
0.7960000000000007,0.4080374278627261
0.7980000000000007,0.40758817993014557
0.8000000000000007,0.40713909903382367
0.8020000000000007,0.40669034486996924
0.8040000000000007,0.40624193596725144
0.8060000000000007,0.40579387232566827
0.8080000000000007,0.4053461539452198
0.8100000000000007,0.404898780825906
0.8120000000000007,0.4044515232109332
0.8140000000000007,0.40400447671529294
0.8160000000000007,0.4035576413389849
0.8180000000000007,0.403111017082009
0.8200000000000007,0.40266460394436565
0.8220000000000007,0.40221839043708574
0.8240000000000007,0.40177242178427447
0.8260000000000007,0.40132669798593135
0.8280000000000007,0.4008812190420561
0.8300000000000007,0.40043598495264904
0.8320000000000007,0.39999119473702205
0.8340000000000007,0.399546544065048
0.8360000000000007,0.3991020329367272
0.8380000000000007,0.3986576613520595
0.8400000000000007,0.3982134293110452
0.8420000000000007,0.39776949071136736
0.8440000000000007,0.3973259104899229
0.8460000000000008,0.3968826886467108
0.8480000000000008,0.3964398251817309
0.8500000000000008,0.3959973200949835
0.8520000000000008,0.39555553910213415
0.8540000000000008,0.3951138443451088
0.8560000000000008,0.39467223582391153
0.8580000000000008,0.3942307135385421
0.8600000000000008,0.39378927748900083
0.8620000000000008,0.3933481815001086
0.8640000000000008,0.3929072484187658
0.8660000000000008,0.39246647824496805
0.8680000000000008,0.3920258709787152
0.8700000000000008,0.3915854266200075
0.8720000000000008,0.3911456557428837
0.8740000000000008,0.39070608676301344
0.8760000000000008,0.3902667196803981
0.8780000000000008,0.3898275544950373
0.8800000000000008,0.3893885912069315
0.8820000000000008,0.3889495303071766
0.8840000000000008,0.3885109469620196
0.8860000000000008,0.38807284117146107
0.8880000000000008,0.38763521293550096
0.8900000000000008,0.38719806225413933
0.8920000000000008,0.38676068083746534
0.8940000000000008,0.3863235379275905
0.8960000000000008,0.38588663352451813
0.8980000000000008,0.38544996762824807
0.9000000000000008,0.38501354023878054
0.9020000000000008,0.3845773521094723
0.9040000000000008,0.3841413767745811
0.9060000000000008,0.3837056142341025
0.9080000000000008,0.38327006448803663
0.9100000000000008,0.3828347275363837
0.9120000000000008,0.382399809374387
0.9140000000000008,0.3819652944888735
0.9160000000000008,0.3815311828798424
0.9180000000000008,0.3810974745472935
0.9200000000000008,0.38066416949122694
0.9220000000000008,0.3802310481158181
0.9240000000000008,0.379798093886176
0.9260000000000008,0.37936530680230246
0.9280000000000008,0.37893268686419734
0.9300000000000008,0.37850023407186084
0.9320000000000008,0.3780678310392555
0.9340000000000008,0.37763594589306704
0.9360000000000008,0.3772045786332966
0.9380000000000008,0.376773729259944
0.9400000000000008,0.37634339777300957
0.9420000000000008,0.37591287743215657
0.9440000000000008,0.3754825050801025
0.9460000000000008,0.3750522807168447
0.9480000000000008,0.374622204342383
0.9500000000000008,0.37419227595671767
0.9520000000000008,0.3737629286032844
0.9540000000000008,0.3733337560784606
0.9560000000000008,0.3729047583822515
0.9580000000000009,0.37247593551465713
0.9600000000000009,0.37204728747567767
0.9620000000000009,0.37161917343380807
0.9640000000000009,0.3711912980404052
0.9660000000000009,0.37076366129546673
0.9680000000000009,0.37033626319899243
0.9700000000000009,0.3699091037509826
0.9720000000000009,0.3694821395802675
0.9740000000000009,0.36905534945400703
0.9760000000000009,0.36862873337220076
0.9780000000000009,0.3682022913348486
0.9800000000000009,0.3677760233419508
0.9820000000000009,0.36735019927715046
0.9840000000000009,0.3669250648859371
0.9860000000000009,0.3665006201683094
0.9880000000000009,0.3660768651242673
0.9900000000000009,0.365653799753811
0.9920000000000007,0.3652291555128203
0.9940000000000005,0.36480594316519904
0.9960000000000003,0.3643841627109481
0.9980000000000002,0.36396381415006734
1,0.36354489748255703
