% X,Y,c (mol/m^3) @ t=0,c (mol/m^3) @ t=600,c (mol/m^3) @ t=1200,c (mol/m^3) @ t=1800,c (mol/m^3) @ t=2400,c (mol/m^3) @ t=3000,c (mol/m^3) @ t=3600,c (mol/m^3) @ t=4200,c (mol/m^3) @ t=4800,c (mol/m^3) @ t=5400,c (mol/m^3) @ t=6000,c (mol/m^3) @ t=6600,c (mol/m^3) @ t=7200,c (mol/m^3) @ t=7800,c (mol/m^3) @ t=8400,c (mol/m^3) @ t=9000,c (mol/m^3) @ t=9600,c (mol/m^3) @ t=10200,c (mol/m^3) @ t=10800,c (mol/m^3) @ t=11400,c (mol/m^3) @ t=12000,c (mol/m^3) @ t=12600,c (mol/m^3) @ t=13200,c (mol/m^3) @ t=13800,c (mol/m^3) @ t=14400,c (mol/m^3) @ t=15000,c (mol/m^3) @ t=15600,c (mol/m^3) @ t=16200,c (mol/m^3) @ t=16800,c (mol/m^3) @ t=17400,c (mol/m^3) @ t=18000,c (mol/m^3) @ t=18600,c (mol/m^3) @ t=19200,c (mol/m^3) @ t=19800,c (mol/m^3) @ t=20400,c (mol/m^3) @ t=21000,c (mol/m^3) @ t=21600,c (mol/m^3) @ t=22200,c (mol/m^3) @ t=22800,c (mol/m^3) @ t=23400,c (mol/m^3) @ t=24000,c (mol/m^3) @ t=24600,c (mol/m^3) @ t=25200,c (mol/m^3) @ t=25800,c (mol/m^3) @ t=26400,c (mol/m^3) @ t=27000,c (mol/m^3) @ t=27600,c (mol/m^3) @ t=28200,c (mol/m^3) @ t=28800,c (mol/m^3) @ t=29400,c (mol/m^3) @ t=30000,c (mol/m^3) @ t=30600,c (mol/m^3) @ t=31200,c (mol/m^3) @ t=31800,c (mol/m^3) @ t=32400,c (mol/m^3) @ t=33000,c (mol/m^3) @ t=33600,c (mol/m^3) @ t=34200,c (mol/m^3) @ t=34800,c (mol/m^3) @ t=35400,c (mol/m^3) @ t=36000
4.210526315789477,3.605263157894737,0,1.7944860689936087E-8,-3.052674595360528E-8,-3.969299055871146E-8,1.0590216291451391E-7,3.9376266085716136E-7,1.7447339409273558E-7,-8.054363089344373E-7,-4.5387548234626035E-7,-1.2800316862545063E-6,2.8436409169114686E-7,1.4721850548209537E-6,2.786874496643563E-6,3.3886871571635224E-6,4.629675025035368E-6,1.8160146285699517E-6,-3.380926776768326E-6,-1.1793782942691047E-5,-1.5748429721782425E-5,-1.686915093951197E-5,-1.2086145745044855E-5,-4.865658829461714E-6,3.858649501875009E-6,1.0663152485644287E-5,2.0844992415829185E-5,2.794022122203913E-5,3.676457604096708E-5,4.172402305411315E-5,4.488190973394018E-5,4.650872662511468E-5,4.7881922199643084E-5,4.920866793729763E-5,3.072649484374704E-5,-3.995578672867383E-6,-6.097579072540282E-5,-1.2854181475918232E-4,-2.0261659311258162E-4,-2.84116166946018E-4,-3.5995620575848624E-4,-4.4336620828809255E-4,-5.148745221490006E-4,-5.899910691275313E-4,-6.45279224435162E-4,-7.083067095513278E-4,-7.720757816029048E-4,-8.487227643494108E-4,-9.246451612545751E-4,-9.931113316743545E-4,-0.001057589682212409,-0.0011119156935290556,-0.001162444910862401,-0.001231441594213825,-0.0013355746153673057,-0.0014323348816836568,-0.0014617320613407709,-0.0014858777851561894,-0.0015708934158060437,-0.001799204106302071,-0.002163864491535604,-0.0025302697658621896,-0.0028306630731209366
4.210526315789474,4,0,-9.009171267566503E-9,1.3763327854946009E-8,2.1959276900964247E-8,-3.858147524607685E-8,-1.55184348153397E-7,-1.532205957380074E-7,1.7830698325667722E-7,1.8640791611685158E-7,7.977481688662645E-7,3.995995872574861E-7,1.5633475102861723E-8,-8.451906899534684E-7,-1.880750368570821E-6,-3.4425191505542415E-6,-2.291633516246032E-6,4.819118715385636E-8,3.5906831734854744E-6,4.9267787900829604E-6,4.7208592063326345E-6,3.1302003390177227E-6,2.7940260303760086E-6,3.955755195670849E-6,7.547603140716803E-6,9.993157899163495E-6,1.4666729134366716E-5,1.6609810749621985E-5,1.7237491727460848E-5,1.312796624859705E-5,4.353968000495391E-6,-1.12526197156331E-5,-3.442624812845674E-5,-5.176524302050326E-5,-6.481154430251984E-5,-7.205798404752594E-5,-8.205638921908913E-5,-9.821814258215054E-5,-1.2071608483882797E-4,-1.553893114498298E-4,-1.9517957148616646E-4,-2.50920703339811E-4,-3.1212389949653567E-4,-3.873233369798974E-4,-4.5858501811089285E-4,-5.279359796024953E-4,-5.802468152423076E-4,-6.233938223888823E-4,-6.581716402353706E-4,-6.775579647853137E-4,-6.796027811126032E-4,-6.725897585243121E-4,-6.502997002927506E-4,-5.988583128469416E-4,-5.295365272160764E-4,-4.63791005319745E-4,-3.90187501887798E-4,-3.1434747851284337E-4,-2.713299240805327E-4,-2.803540788652464E-4,-3.546246681737381E-4,-4.5818160929663544E-4
9.473684210526317,1.27368421052632,0,4.8374981884496285E-12,-1.96122333679087E-12,-3.830350727682597E-12,5.706347344581173E-12,1.7801404331546745E-11,-3.9528452480639056E-11,-2.5158501969757868E-11,9.802030432280822E-12,2.3282661183534109E-10,1.3450262341780063E-10,-7.761906255375292E-10,-8.934003893461975E-10,4.1094546970787935E-10,2.4492721757484136E-9,2.832288114743859E-9,1.8301185699656834E-10,-5.72075423485902E-9,-1.1081433729909027E-8,-8.226995003208074E-9,6.704351339264206E-9,2.724822134431495E-8,3.783841556519149E-8,2.4826557909591243E-8,-1.956470748462243E-8,-8.098208245370008E-8,-1.2300938504833414E-7,-1.097148307413523E-7,-5.595866223209676E-9,1.5897447193291856E-7,3.429269415725753E-7,4.2789988249728066E-7,3.1614071175346477E-7,4.172797233959169E-9,-5.170882385990094E-7,-1.069475263011524E-6,-1.3491157440347197E-6,-1.252480252174358E-6,-5.128996896566453E-7,8.076616578091493E-7,2.3942883042806436E-6,3.914699930444377E-6,4.632405692650282E-6,4.016677297604322E-6,1.9256856765999587E-6,-1.8939305863248553E-6,-6.815144882642622E-6,-1.1482376044399913E-5,-1.4789422926317455E-5,-1.5481018067556812E-5,-1.1992884545376191E-5,-4.209902916395738E-6,8.012522975946854E-6,2.3630361890302473E-5,3.9390838233954836E-5,5.346378988819971E-5,6.181445638135903E-5,6.049088507861298E-5,4.83973046941271E-5,2.4980074790710834E-5,-1.1494800948867226E-5
10,1.2500000000000049,0,-2.2935262890748688E-12,1.6599375679923263E-12,2.154675754792351E-12,-4.3051574111298916E-12,-6.04872327138659E-12,2.088963778906611E-11,-4.4614948271812576E-13,-1.772467773079307E-11,-9.930183609649282E-11,3.947009685256194E-11,4.004985021373492E-10,1.4149895545470563E-10,-6.600139585001781E-10,-1.1546911613141173E-9,-3.4650858769608713E-10,1.5632916795220347E-9,3.4171748774004666E-9,3.035961741146116E-9,-1.8140487916421565E-9,-9.215512178496253E-9,-1.3101145434061072E-8,-6.9033453197507634E-9,9.926356386806795E-9,3.103618134322005E-8,4.158073022476598E-8,2.6791413214652794E-8,-1.808324462361662E-8,-8.320681456388045E-8,-1.2684393530230923E-7,-1.2440145551075352E-7,-3.8539983470617346E-8,1.2739420434435045E-7,3.052910241897462E-7,4.354858662950878E-7,4.082090082623472E-7,1.397139921403572E-7,-2.8753262933056836E-7,-8.544504312258983E-7,-1.2945864898560673E-6,-1.3834782584720109E-6,-1.0096635443976734E-6,-3.2852518254397136E-8,1.4358522646086736E-6,3.002253999296258E-6,4.24707915957567E-6,4.620315801626139E-6,3.5411098865274118E-6,1.0180849576948861E-6,-2.8278191783606795E-6,-7.5942203756224786E-6,-1.2001430382394202E-5,-1.4980673759476734E-5,-1.532080796556235E-5,-1.1384373689165423E-5,-3.83827745692794E-6,7.600517539569619E-6,2.2152542914073667E-5,3.6922448256535165E-5,4.89252063319891E-5,5.3989796035400094E-5
4.736842105263161,3.6184210526315796,0,-5.2720697679754485E-9,9.056869415159985E-9,3.0556459263447734E-9,-4.129407236831077E-8,-1.1565695711987118E-7,4.5391314062976635E-8,3.1372416044521606E-7,4.352328837188283E-8,1.7335933683549086E-7,-5.808015337074893E-7,-7.241035797767658E-7,-7.268821545799289E-7,-1.9743428083172495E-7,1.6914160524921696E-7,2.0367015732195933E-6,3.842073692358129E-6,5.1143195870561705E-6,3.1328101550143203E-6,-5.348272090266129E-7,-5.500268838647427E-6,-9.504889724844504E-6,-1.1509851754793425E-5,-1.1202405523497065E-5,-1.019475577692659E-5,-5.666676810787871E-6,-1.1809762973261292E-6,4.8350840456208626E-6,1.0232912020659268E-5,1.5271548505705587E-5,1.9617210693647342E-5,2.4007365526375426E-5,3.4395479219711594E-5,4.413598055862324E-5,5.080530865254058E-5,4.6374703157256874E-5,3.133236561227538E-5,7.652873691407852E-6,-2.6607085145063005E-5,-6.847539981741228E-5,-1.2274503289771456E-4,-1.7970423375253782E-4,-2.444576045992831E-4,-3.039411313155589E-4,-3.6390024874973366E-4,-4.2135628287956424E-4,-4.829253203070717E-4,-5.483256663298633E-4,-6.138893584362543E-4,-6.819750044504948E-4,-7.482052607576625E-4,-8.023529404038633E-4,-8.512602231060699E-4,-9.18993594124925E-4,-0.0010218203395002776,-0.0011277334757920766,-0.0011885811333803263,-0.001239187265053672,-0.0013363161523313697,-0.0014911179011612825,-0.0017022599139236059
4.736842105263158,4,0,2.645803424479996E-9,-4.309362491603554E-9,-2.518716698980743E-9,1.7210695824678447E-8,5.262992335985412E-8,6.4425541596664255E-9,-1.0343011169710324E-7,-7.187135397042307E-8,-1.9513164735981242E-7,1.2195935535315366E-7,2.597624303830158E-7,4.850000420854518E-7,5.491357802094798E-7,5.485835992088985E-7,-6.331532898355196E-7,-1.806662082347258E-6,-2.5995115061630495E-6,-1.8866333752688192E-6,-3.701922292749479E-7,1.1815197869501654E-6,1.7794150448771096E-6,1.6374481782682922E-6,1.2066642015651682E-6,1.748697862537884E-6,1.799498759038904E-6,3.7851690527417694E-6,6.790746176436297E-6,1.169721265157046E-5,1.689664395690117E-5,2.1810251191721018E-5,2.434053473675283E-5,1.9097132195797275E-5,9.34268422644965E-6,-3.307291481817327E-6,-1.476432281485387E-5,-2.6148914522057327E-5,-3.911198407026588E-5,-5.3379431189041786E-5,-7.06993659497216E-5,-8.939628120355986E-5,-1.1578052750450249E-4,-1.4809274073971295E-4,-1.9186017376741685E-4,-2.4260842838226803E-4,-3.0281641115001537E-4,-3.670496239046091E-4,-4.333310247258618E-4,-5.027208655742467E-4,-5.709586143875397E-4,-6.284148121291813E-4,-6.754313453279765E-4,-7.12077785407153E-4,-7.318339019259508E-4,-7.33163852005496E-4,-7.176961308385513E-4,-6.946564798431148E-4,-6.406190470683511E-4,-5.635538337723379E-4,-4.995098064139802E-4,-4.6442140197050887E-4
9.47368421052632,1.5157894736842144,0,5.538577487453041E-12,-2.427883859731937E-12,-1.2001651689404827E-12,2.99576813625359E-12,1.738520813493339E-11,-3.2351171740765526E-11,-6.434060841462682E-12,1.637108395370268E-11,1.0718005886901396E-10,1.1111464897234167E-10,-5.704808700063421E-10,-7.132467799304915E-10,3.957361875170336E-10,2.2816037183120847E-9,2.5845807859577766E-9,5.05702857553927E-11,-5.8305428497319936E-9,-1.1842926103977804E-8,-7.87531071407951E-9,8.103255451761226E-9,2.9711613756163822E-8,4.214818839485303E-8,2.7954455361886406E-8,-2.7034427682465728E-8,-9.942293044160263E-8,-1.5009090798542823E-7,-1.1586370035370012E-7,1.688694500068402E-8,2.206942159030679E-7,4.5845420385572555E-7,5.279632844032864E-7,3.5788063528110673E-7,-9.845053876736386E-8,-8.126409900912575E-7,-1.475976810977663E-6,-1.781999508521528E-6,-1.5017586060658942E-6,-2.7897169091127537E-7,1.6230051778527214E-6,3.6366769133568527E-6,5.508028908404255E-6,5.89581246347226E-6,4.3664598875718145E-6,9.881180853225226E-7,-4.9167992905804715E-6,-1.1415986507550452E-5,-1.6818583967849304E-5,-2.0431477537930577E-5,-1.8661435845205483E-5,-1.1149376540430178E-5,1.9462234218473305E-6,2.202296802892091E-5,4.476626880623681E-5,6.590377890441599E-5,8.386262681194614E-5,9.042002021967826E-5,8.2468209963317E-5,6.0716483469098075E-5,2.01497088967995E-5,-4.1141622320118036E-5
10,1.5000000000000044,0,-2.626511789714715E-12,1.9348667807722072E-12,3.562186003446671E-13,-2.117654584562577E-12,-8.078847637054286E-12,1.7470989678818772E-11,-7.530418422082399E-12,-9.197915717781832E-12,-3.0849431012258187E-11,1.34805208671009E-11,2.8599229611438005E-10,1.1578056148424837E-10,-5.583135951678417E-10,-1.0381681837385033E-9,-2.6677984687162907E-10,1.5149635194075626E-9,3.3507065405716358E-9,3.1493934797821105E-9,-2.3721819123421565E-9,-9.978789093582455E-9,-1.375672544484648E-8,-7.3938650888488335E-9,1.1364033625166192E-8,3.71085876342971E-8,4.84521891071652E-8,2.990071998139537E-8,-3.161427794746216E-8,-1.0713523691374552E-7,-1.5603378667942982E-7,-1.501963971776924E-7,-2.1278664376851606E-8,1.921910736118751E-7,4.1829627389603514E-7,5.619069314267989E-7,4.6447474299800426E-7,8.096835610396291E-8,-5.245096819930234E-7,-1.2922084772466243E-6,-1.8006533165453971E-6,-1.727893959587395E-6,-1.0739893047341677E-6,4.85577706308435E-7,2.5548401275478648E-6,4.442565836853091E-6,5.877985953996868E-6,5.661412797469656E-6,3.365051386177577E-6,-4.744507949979058E-7,-6.5194260845479956E-6,-1.2925457931008376E-5,-1.7788467287658664E-5,-2.059193001491281E-5,-1.8039632260112847E-5,-9.185136810144486E-6,3.895810806618758E-6,2.255285624346883E-5,4.384093969260999E-5,6.314548400417853E-5,7.778761734280843E-5,7.998446959780285E-5
5.263157894736845,3.6315789473684212,0,1.5686789389924914E-9,-2.4794160642122195E-9,1.4300019058265475E-9,1.2788026629990759E-8,3.0403670502952977E-8,-4.0850050945766695E-8,-8.917700947849755E-8,4.96982985132508E-8,2.134396863822638E-8,2.767350971396443E-7,1.3876460507169372E-7,-2.795803538317219E-8,-3.388356112010845E-7,-4.5168215306805127E-7,-9.329092180085044E-7,-9.352751378908668E-7,-3.2414555688487126E-7,1.4156776565176886E-6,3.099263585563753E-6,4.054811453084801E-6,3.538528438016488E-6,1.5428804069581344E-6,-1.3338918184259153E-6,-3.959563867151793E-6,-6.9744355995634435E-6,-8.346075757245022E-6,-9.010928910046204E-6,-7.908424220581828E-6,-5.457972079282882E-6,-2.4234241593058187E-6,-2.340910561892119E-7,-2.024995028693716E-7,2.105731681877895E-6,7.629501094779778E-6,1.7332901227457787E-5,2.792882331733593E-5,3.651072849724687E-5,4.15441036920263E-5,3.9886967253246645E-5,3.257010990187098E-5,1.8030808581696152E-5,-9.114305977942176E-7,-2.947097642577397E-5,-6.490833543583445E-5,-1.0781463639358686E-4,-1.5148727139431184E-4,-1.9582730988958638E-4,-2.44208340607255E-4,-2.963204979218774E-4,-3.545805307595387E-4,-4.201461066135788E-4,-4.861497879485024E-4,-5.435089412776629E-4,-5.930603649281029E-4,-6.516263317481569E-4,-7.337402773672782E-4,-8.233513109033687E-4,-8.966684546284038E-4,-9.496107617016787E-4,-0.0010286370821304305
5.2631578947368425,4,0,-7.865995582265511E-10,1.2276798396914488E-9,-3.833593374556689E-10,-5.732020931980109E-9,-1.557391167349341E-8,1.0934727055070574E-8,3.58511550107903E-8,5.988930531418702E-9,2.3134967921760617E-8,-1.1547805381530287E-7,-1.0153377251768407E-7,-1.0068876783548932E-7,-7.779362505651726E-9,1.141959498892983E-7,5.80319608110068E-7,7.346799080954533E-7,4.619602571381782E-7,-3.7542170099903003E-7,-1.237498439207796E-6,-1.6213636293940225E-6,-1.3233839130004478E-6,-6.565147684695795E-7,-7.410987581431114E-9,1.277203064209259E-7,4.222222993420015E-7,5.5534113313082613E-8,-1.574308281840498E-7,-3.8852848875113047E-7,2.645612481579135E-7,2.1477708498615253E-6,6.179809831887737E-6,1.3130024308751509E-5,1.946487768075953E-5,2.333908469512608E-5,2.3292120922511984E-5,2.042881091094087E-5,1.561953367150969E-5,9.119960674263103E-6,1.3626898770203304E-6,-8.875102820313352E-6,-2.1032587357045404E-5,-3.699740240379781E-5,-5.491531506674505E-5,-7.644069907633273E-5,-1.0147799446396343E-4,-1.3415929459044716E-4,-1.7448827798179396E-4,-2.2042655695541096E-4,-2.716514797868236E-4,-3.296363864809751E-4,-3.9316495589628145E-4,-4.5914421756840197E-4,-5.254656463501834E-4,-5.87288042334983E-4,-6.421840233875757E-4,-6.875342354370768E-4,-7.256634626613259E-4,-7.471903007750807E-4,-7.476543522692545E-4,-7.283911313378002E-4
9.47368421052632,1.7578947368421085,0,5.299888965936907E-12,-3.2426069201991805E-12,-1.7913014955484915E-13,2.879424651418085E-12,1.5015338126468636E-11,-3.117803522038132E-11,-5.740562689580404E-12,-2.0837137022557042E-11,1.2309943242834747E-10,2.1417716235115774E-10,-5.160495061416186E-10,-8.640018853171629E-10,9.85141828957039E-11,2.2367740984580518E-9,2.9819341586644038E-9,4.817345396909137E-10,-5.785532371703616E-9,-1.2259998748686299E-8,-8.751918153460607E-9,7.557589580951902E-9,2.973411257937666E-8,4.297703409315874E-8,2.9080270267371204E-8,-2.7268106244100073E-8,-1.0152314644225519E-7,-1.5375824617898241E-7,-1.1685418550693114E-7,2.2186101939006617E-8,2.3604644061112062E-7,4.85864736354511E-7,5.523820671990292E-7,3.6400043558633613E-7,-1.2376648886222202E-7,-8.916954884686842E-7,-1.6000649359466308E-6,-1.9139355306062595E-6,-1.5531540407662005E-6,-1.5591931914239066E-7,1.9497882168458212E-6,4.143577884343358E-6,6.090826503251153E-6,6.330877572314916E-6,4.336713120708102E-6,3.782754905392598E-7,-6.3498371211637866E-6,-1.3513519004804241E-5,-1.9324337894327054E-5,-2.3024035229856188E-5,-1.997868537424409E-5,-1.0260313602973107E-5,5.558946664018017E-6,2.964637158662375E-5,5.686618812587482E-5,8.187620536004204E-5,1.0302869545973614E-4,1.107037066341017E-4,9.980559584978829E-5,7.134824329142633E-5,1.827501768048333E-5,-6.285656944473932E-5
10,1.750000000000004,0,-2.5108917144536384E-12,2.5171824607247167E-12,-7.549224317593706E-13,-2.3598236213240057E-12,-6.6776899481052644E-12,1.6867563884147537E-11,-5.191545660648722E-12,4.256234516982697E-12,-5.773381446752426E-11,-3.527417430041936E-11,2.9484855765344253E-10,2.14349308260077E-10,-4.659702670805864E-10,-1.122180396827152E-9,-5.106560545581942E-10,1.4117409799359042E-9,3.5278797407582542E-9,3.4684853408040955E-9,-2.0589162389387893E-9,-1.0064135858238351E-8,-1.416639590127491E-8,-8.009259771281941E-9,1.1000346235283141E-8,3.7618520675205994E-8,4.946049914743021E-8,3.064994620245534E-8,-3.3176549660818754E-8,-1.1118102099506032E-7,-1.6211436681930873E-7,-1.5596919051716302E-7,-1.7039766672128436E-8,2.1028339959509437E-7,4.422308733571733E-7,5.883664832729837E-7,4.776757137398656E-7,5.944433967901008E-8,-6.083870704159187E-7,-1.4231305214909204E-6,-1.9258739688839925E-6,-1.792609521866539E-6,-1.0099484287808968E-6,7.518919500706398E-7,3.059473410023391E-6,4.9839349694911884E-6,6.356249929736461E-6,5.840023785371945E-6,3.068476323274835E-6,-1.3606134415604882E-6,-8.410311270691154E-6,-1.5597058874019304E-5,-2.0418550485338618E-5,-2.277430041084393E-5,-1.86385423093958E-5,-7.326251050102433E-6,8.724366096287796E-6,3.116099459914212E-5,5.707801824438608E-5,8.052586801319904E-5,9.786202757378509E-5,9.922877385911055E-5
5.789473684210529,3.644736842105263,0,-4.728645333891368E-10,6.401434924687485E-10,-9.837398012860232E-10,-3.3205279252361283E-9,-7.416273036370714E-9,1.750038189946628E-8,1.686629899775075E-8,-3.675403222165032E-8,-1.740050775087823E-8,-8.613739667921251E-8,2.8671028217671905E-8,1.0078235184243628E-7,1.7337805673804217E-7,1.1648681381895326E-7,1.4525153055971476E-7,-6.884300927208667E-8,-4.839794882119855E-7,-1.0129653739385895E-6,-1.1086315763236878E-6,-5.866274973259055E-7,5.403451269148934E-7,1.865829246323826E-6,2.822272090464333E-6,2.9391140261048604E-6,2.561007272876953E-6,1.0410396170970042E-6,-7.865966768317992E-7,-3.008314189787105E-6,-5.017627508504175E-6,-6.2136018570451015E-6,-6.206894724493746E-6,-5.152565679959767E-6,-4.750071105955141E-6,-5.064778455857321E-6,-6.027146098450458E-6,-5.7005384350467E-6,-2.621717457611028E-6,2.8598211364805397E-6,1.0686759238766957E-5,1.8728142434676844E-5,2.6598632961341487E-5,3.15688363026962E-5,3.454843076745166E-5,3.238473184100016E-5,2.4746764882537512E-5,1.197496774044952E-5,-4.3936577619002244E-6,-2.5491956714598925E-5,-5.242506117326155E-5,-8.407960604874856E-5,-1.1773913942222835E-4,-1.5587997488136914E-4,-2.0232849090650709E-4,-2.553967342443262E-4,-3.068349754217497E-4,-3.5345716370922803E-4,-4.0563521967369265E-4,-4.727164914157553E-4,-5.524179844025535E-4,-6.265186950979072E-4
5.789473684210527,4,0,2.368086069915317E-10,-3.2857261092093805E-10,3.9630058192087273E-10,1.5750457545266172E-9,4.310508049776493E-9,-6.1567190941343505E-9,-8.287862694363353E-9,6.353992908497429E-9,3.0981656382653153E-9,4.8934474616236294E-8,1.1390728087322777E-8,-1.1145893296381209E-8,-5.6842459743404466E-8,-9.039417160465475E-8,-1.919794709051798E-7,-9.342328410411452E-8,1.799902166894332E-7,5.079734470323176E-7,6.320004842384433E-7,3.9659181087455695E-7,-1.1000342930155529E-7,-5.992645378891765E-7,-8.674432015662162E-7,-7.905076648262695E-7,-7.132626354635427E-7,-3.5377083603162825E-7,-1.656357004903911E-7,-7.3939221439906E-8,-4.034846130330005E-7,-9.78674355760406E-7,-1.7371462514872013E-6,-2.3817389781365296E-6,-1.3322808512819333E-6,1.7762372244111773E-6,6.73126093565147E-6,1.216450974903896E-5,1.6820385692227242E-5,2.028246248351969E-5,2.2142659789872347E-5,2.267541709665039E-5,2.105658188681309E-5,1.7848747854476144E-5,1.1990474617695921E-5,4.0130769417895345E-6,-6.630996186971606E-6,-2.032364675754591E-5,-3.8206388459204195E-5,-5.9716350084036605E-5,-8.459305163044805E-5,-1.1293466448004561E-4,-1.4726567112082937E-4,-1.882924639418289E-4,-2.3471659897505328E-4,-2.867692058171186E-4,-3.4380728477494853E-4,-4.04472930510504E-4,-4.6579460210214744E-4,-5.302254308360619E-4,-5.942160148842191E-4,-6.469596038347023E-4
9.47368421052632,2.000000000000003,0,5.378395957965184E-12,-3.224701041497278E-12,-6.225447683516039E-13,3.3091568920499827E-12,1.329825621487738E-11,-3.4017496306253707E-11,-1.9353837510216043E-12,-3.9836858464981297E-11,1.6335548298016346E-10,2.286642652498179E-10,-5.113465655666472E-10,-9.638076576464415E-10,4.1284212456238156E-11,2.3787597918295104E-9,3.244179576252882E-9,4.697877116020024E-10,-6.31311054456816E-9,-1.2982277275762279E-8,-8.988321063034821E-9,8.252781962056953E-9,3.102252915593339E-8,4.433754230390878E-8,2.957260653224195E-8,-2.8916839162864062E-8,-1.0435939416752186E-7,-1.5606569298392394E-7,-1.1706087905731066E-7,2.4796060642423687E-8,2.4257197735216634E-7,4.93349504253349E-7,5.568175985594385E-7,3.6461695902079945E-7,-1.3303977690451828E-7,-9.095105839292905E-7,-1.6264350446516551E-6,-1.93452020667331E-6,-1.5608945848620811E-6,-1.4201514740587306E-7,2.0080459956067883E-6,4.254666603564212E-6,6.242948766887843E-6,6.468602731594054E-6,4.402103919185574E-6,2.588416467223672E-7,-6.7579749773713245E-6,-1.4175913653514304E-5,-2.016588008664075E-5,-2.3877640433818237E-5,-2.0553131627713254E-5,-1.0219400507917209E-5,6.5744038229381786E-6,3.198277049317021E-5,6.060428679287711E-5,8.682301230970105E-5,1.0900685274441473E-4,1.1690741557309792E-4,1.0485434986219687E-4,7.415986050140575E-5,1.7228556568312964E-5,-7.055377932190695E-5
10,2.0000000000000036,0,-2.5471935133681384E-12,2.451595256549019E-12,-4.4920914620253596E-13,-2.6070595705011542E-12,-5.6183174451390444E-12,1.813582685640294E-11,-7.506202315152374E-12,1.3713069930637964E-11,-8.031206275635946E-11,-3.5197125942320864E-11,3.038131562862182E-10,2.5940666206715433E-10,-4.779604362917811E-10,-1.2167109388779424E-9,-5.864862525495924E-10,1.5365277266763396E-9,3.813973459828536E-9,3.613228614155147E-9,-2.3325268741101103E-9,-1.0691100693064135E-8,-1.4671673333309239E-8,-8.082569834944866E-9,1.164444902904441E-8,3.9053419523882245E-8,5.0579572588472914E-8,3.057284635029936E-8,-3.468859746303211E-8,-1.1351261883849886E-7,-1.6462720753733435E-7,-1.564317520477181E-7,-1.428011990884146E-8,2.1515465029613656E-7,4.512834854169729E-7,5.97784140436765E-7,4.842982693192754E-7,5.502063911713141E-8,-6.230646959350614E-7,-1.4402603834917543E-6,-1.944331210302869E-6,-1.8074005890388377E-6,-1.0036325209411477E-6,8.019495676495978E-7,3.1632164475654585E-6,5.1706776932132615E-6,6.600987950585404E-6,6.0257201114938486E-6,3.104183312512305E-6,-1.5611777557973827E-6,-8.916252016117973E-6,-1.6400891382902368E-5,-2.145122782054497E-5,-2.375929167252891E-5,-1.914981747570175E-5,-7.030565784427506E-6,9.975420346204316E-6,3.371410419042909E-5,6.119551774586219E-5,8.59465770062795E-5,1.0398473126672552E-4,1.0505014639902973E-4
6.315789473684213,3.6578947368421053,0,1.4440998434392015E-10,-1.5766236191391853E-10,4.174538876704459E-10,7.494881923091568E-10,1.8258907723264555E-9,-5.98171806002346E-9,-7.026713971014649E-10,1.5770075977447737E-8,2.9631835749345845E-9,1.8731999779970356E-8,-3.389494495062763E-8,-4.561990266584158E-8,-4.168618264084998E-8,1.616671249728886E-8,3.42171945582253E-8,1.2546851497282423E-7,2.312331191974305E-7,2.552898730819055E-7,3.538479983638747E-8,-3.6925121657185843E-7,-7.975480906991392E-7,-9.854411152864878E-7,-7.399951413524282E-7,-4.868709971674696E-8,7.285828223423015E-7,1.6494504300005436E-6,2.1957114410652303E-6,2.375898706092408E-6,1.955565126463253E-6,8.694808049927067E-7,-7.240537228324561E-7,-2.327972213810719E-6,-3.216010055101358E-6,-3.5329635290504646E-6,-3.629227775266694E-6,-4.3188447763480796E-6,-5.482135777410045E-6,-6.563198341602979E-6,-7.298742060753411E-6,-6.719836465237194E-6,-4.685283586209851E-6,-6.982346776888677E-7,4.267581035501344E-6,1.0780944646363985E-5,1.780340908780635E-5,2.391951842785578E-5,2.7668101892786956E-5,2.870123821134011E-5,2.641015127557179E-5,2.0066755784068742E-5,1.0793461982158195E-5,-5.816498404657103E-7,-1.611420079577468E-5,-3.7736470086929966E-5,-6.568471552844565E-5,-9.779997864161007E-5,-1.3005869205706184E-4,-1.6227049794303967E-4,-1.9931576824738296E-4,-2.46628509331104E-4
