0;1;2;3
0.526315789;0;34800;-1.764626384
0.526315789;0;35100;-1.769261003
0.526315789;0;35400;-1.773558259
0.526315789;0;35700;-1.777551413
0.526315789;0;36000;-1.781267881
0;0;0;0.000199586
0;0;300;0.000199586
0;0;600;0.000199601
0;0;900;0.000235483
0;0;1200;0.000251174
0;0;1500;0.000239268
0;0;1800;0.000193447
0;0;2100;-0.000146851
0;0;2400;0.000543639
0;0;2700;-0.000346944
0;0;3000;-0.000562176
0;0;3300;-0.000401333
0;0;3600;-0.00034678
0;0;3900;-0.00058873
0;0;4200;-0.001008138
0;0;4500;-0.001245469
0;0;4800;-0.001018047
0;0;5100;-0.000337675
0;0;5400;0.000569955
0;0;5700;0.00147514
0;0;6000;0.002255827
0;0;6300;0.002886117
0;0;6600;0.003387675
0;0;6900;0.003795072
0;0;7200;0.004140124
0;0;7500;0.004447654
0;0;7800;0.0047355
0;0;8100;0.005016074
0;0;8400;0.005297497
0;0;8700;0.005584911
0;0;9000;0.005881086
0;0;9300;0.006186903
0;0;9600;0.006501898
0;0;9900;0.006824479
0;0;10200;0.007152215
0;0;10500;0.007482052
0;0;10800;0.007810578
0;0;11100;0.008134022
0;0;11400;0.008448318
0;0;11700;0.008748993
0;0;12000;0.009030968
0;0;12300;0.009288654
0;0;12600;0.009516165
0;0;12900;0.009707928
0;0;13200;0.009860232
0;0;13500;0.009974405
0;0;13800;0.010080263
0;0;14100;0.010415658
0;0;14400;0.012746677
0;0;14700;0.028599016
0;0;15000;0.105396912
0;0;15300;0.260457277
0;0;15600;0.183382452
0;0;15900;-0.562549472
0;0;16200;-0.573650599
0;0;16500;-0.452577412
0;0;16800;-0.411457896
0;0;17100;-0.411226392
0;0;17400;-0.428120553
0;0;17700;-0.45411855
0;0;18000;-0.485546827
0;0;18300;-0.520136893
0;0;18600;-0.556366444
0;0;18900;-0.593204975
0;0;19200;-0.629978895
0;0;19500;-0.666264951
0;0;19800;-0.701857984
0;0;20100;-0.736706078
0;0;20400;-0.770894468
0;0;20700;-0.804595768
0;0;21000;-0.838035285
0;0;21300;-0.871444881
0;0;21600;-0.90504688
0;0;21900;-0.938996494
0;0;22200;-0.973395288
0;0;22500;-1.008270621
0;0;22800;-1.043558717
0;0;23100;-1.079149485
0;0;23400;-1.114868402
0;0;23700;-1.150504708
0;0;24000;-1.185835242
0;0;24300;-1.220621705
0;0;24600;-1.254647613
0;0;24900;-1.287710786
0;0;25200;-1.319641352
0;0;25500;-1.350305319
0;0;25800;-1.379600167
0;0;26100;-1.407460451
0;0;26400;-1.433845043
0;0;26700;-1.458747387
0;0;27000;-1.482180357
0;0;27300;-1.504179716
0;0;27600;-1.524782777
0;0;27900;-1.544050694
0;0;28200;-1.562048435
0;0;28500;-1.578840613
0;0;28800;-1.594503045
0;0;29100;-1.609101653
0;0;29400;-1.622710586
0;0;29700;-1.635394216
0;0;30000;-1.647217035
0;0;30300;-1.658245087
0;0;30600;-1.668533683
0;0;30900;-1.678138137
0;0;31200;-1.687110662
0;0;31500;-1.695498466
0;0;31800;-1.703346848
0;0;32100;-1.710694551
0;0;32400;-1.717581153
0;0;32700;-1.7240417
0;0;33000;-1.730107307
0;0;33300;-1.735807419
0;0;33600;-1.741169453
0;0;33900;-1.746218562
0;0;34200;-1.750976086
0;0;34500;-1.755465508
0;0;34800;-1.759703398
0;0;35100;-1.763709903
0;0;35400;-1.767500162
0;0;35700;-1.7710886
0;0;36000;-1.774489999
0.526315789;0.973684211;0;0.000199586
0.526315789;0.973684211;300;0.000199586
0.526315789;0.973684211;600;0.000199586
0.526315789;0.973684211;900;0.000200555
0.526315789;0.973684211;1200;0.001196027
0.526315789;0.973684211;1500;0.005705431
0.526315789;0.973684211;1800;0.005297497
0.526315789;0.973684211;2100;0.001979485
0.526315789;0.973684211;2400;-6.07E-05
0.526315789;0.973684211;2700;-0.000577152
0.526315789;0.973684211;3000;-0.000396475
0.526315789;0.973684211;3300;-0.00019379
0.526315789;0.973684211;3600;-0.000256836
0.526315789;0.973684211;3900;-0.000544831
0.526315789;0.973684211;4200;-0.000896201
0.526315789;0.973684211;4500;-0.00119853
0.526315789;0.973684211;4800;-0.001416162
0.526315789;0.973684211;5100;-0.001555204
0.526315789;0.973684211;5400;-0.001633838
0.526315789;0.973684211;5700;-0.001667544
0.526315789;0.973684211;6000;-0.001658276
0.526315789;0.973684211;6300;-0.001569748
0.526315789;0.973684211;6600;-0.00124301
0.526315789;0.973684211;6900;-8.50E-05
0.526315789;0.973684211;7200;0.00411272
0.526315789;0.973684211;7500;0.019379452
0.526315789;0.973684211;7800;0.071333244
0.526315789;0.973684211;8100;0.237795591
0.526315789;0.973684211;8400;0.800775349
0.526315789;0.973684211;8700;1.395919442
0.526315789;0.973684211;9000;1.156352162
0.526315789;0.973684211;9300;0.588531256
0.526315789;0.973684211;9600;0.219110534
0.526315789;0.973684211;9900;0.070825294
0.526315789;0.973684211;10200;0.030386642
0.526315789;0.973684211;10500;0.030248001
0.526315789;0.973684211;10800;0.04321833
0.526315789;0.973684211;11100;0.05969657
0.526315789;0.973684211;11400;0.076405302
0.526315789;0.973684211;11700;0.092171207
0.526315789;0.973684211;12000;0.10650076
0.526315789;0.973684211;12300;0.119120196
0.526315789;0.973684211;12600;0.129842773
0.526315789;0.973684211;12900;0.138526633
0.526315789;0.973684211;13200;0.14506878
0.526315789;0.973684211;13500;0.149391368
0.526315789;0.973684211;13800;0.151441589
0.526315789;0.973684211;14100;0.151182488
0.526315789;0.973684211;14400;0.148585215
0.526315789;0.973684211;14700;0.143625095
0.526315789;0.973684211;15000;0.136278585
0.526315789;0.973684211;15300;0.126514092
0.526315789;0.973684211;15600;0.114294961
0.526315789;0.973684211;15900;0.099578694
0.526315789;0.973684211;16200;0.082321182
0.526315789;0.973684211;16500;0.062475935
0.526315789;0.973684211;16800;0.04000248
0.526315789;0.973684211;17100;0.014880136
0.526315789;0.973684211;17400;-0.012877807
0.526315789;0.973684211;17700;-0.043210909
0.526315789;0.973684211;18000;-0.075980291
0.526315789;0.973684211;18300;-0.110952064
0.526315789;0.973684211;18600;-0.147764906
0.526315789;0.973684211;18900;-0.185920164
0.526315789;0.973684211;19200;-0.22477518
0.526315789;0.973684211;19500;-0.263571262
0.526315789;0.973684211;19800;-0.301501453
0.526315789;0.973684211;20100;-0.337835133
0.526315789;0.973684211;20400;-0.372047186
0.526315789;0.973684211;20700;-0.403986692
0.526315789;0.973684211;21000;-0.433966637
0.526315789;0.973684211;21300;-0.46274823
0.526315789;0.973684211;21600;-0.491418898
0.526315789;0.973684211;21900;-0.521164
0.526315789;0.973684211;22200;-0.553066075
0.526315789;0.973684211;22500;-0.587973356
0.526315789;0.973684211;22800;-0.626490533
0.526315789;0.973684211;23100;-0.66901809
0.526315789;0.973684211;23400;-0.715806901
0.526315789;0.973684211;23700;-0.766944528
0.526315789;0.973684211;24000;-0.822309375
0.526315789;0.973684211;24300;-0.881476343
0.526315789;0.973684211;24600;-0.943691194
0.526315789;0.973684211;24900;-1.007893682
0.526315789;0.973684211;25200;-1.072810888
0.526315789;0.973684211;25500;-1.13710463
0.526315789;0.973684211;25800;-1.199531436
0.526315789;0.973684211;26100;-1.259045482
0.526315789;0.973684211;26400;-1.31488502
0.526315789;0.973684211;26700;-1.366567731
0.526315789;0.973684211;27000;-1.413875818
0.526315789;0.973684211;27300;-1.456811428
0.526315789;0.973684211;27600;-1.49551487
0.526315789;0.973684211;27900;-1.530241013
0.526315789;0.973684211;28200;-1.561294675
0.526315789;0.973684211;28500;-1.589010239
0.526315789;0.973684211;28800;-1.613726974
0.526315789;0.973684211;29100;-1.63576448
0.526315789;0.973684211;29400;-1.655424595
0.526315789;0.973684211;29700;-1.672981024
0.526315789;0.973684211;30000;-1.688682199
0.526315789;0.973684211;30300;-1.702746272
0.526315789;0.973684211;30600;-1.71537149
0.526315789;0.973684211;30900;-1.726724744
0.526315789;0.973684211;31200;-1.73695612
0.526315789;0.973684211;31500;-1.746199846
0.526315789;0.973684211;31800;-1.754568458
0.526315789;0.973684211;32100;-1.762161732
0.526315789;0.973684211;32400;-1.769067645
0.526315789;0.973684211;32700;-1.775362611
0.526315789;0.973684211;33000;-1.781113267
0.526315789;0.973684211;33300;-1.786378145
0.526315789;0.973684211;33600;-1.79120934
0.526315789;0.973684211;33900;-1.795651317
0.526315789;0.973684211;34200;-1.799743772
0.526315789;0.973684211;34500;-1.803522468
0.526315789;0.973684211;34800;-1.807017803
0.526315789;0.973684211;35100;-1.810257196
0.526315789;0.973684211;35400;-1.813265324
0.526315789;0.973684211;35700;-1.816063523
0.526315789;0.973684211;36000;-1.818671346
0;1;0;0.000199586
0;1;300;0.000199571
0;1;600;0.000278905
0;1;900;0.000225887
0;1;1200;0.000347003
0;1;1500;0.002190396
0;1;1800;0.000244141
0;1;2100;-0.000380412
0;1;2400;-0.00055176
0;1;2700;-0.000992045
0;1;3000;-0.001469463
0;1;3300;-0.001428798
0;1;3600;-0.000674054
0;1;3900;0.000441343
0;1;4200;0.001438424
0;1;4500;0.00206323
0;1;4800;0.002259374
0;1;5100;0.002018318
0;1;5400;0.001279995
0;1;5700;-0.000111267
0;1;6000;-0.00234288
0;1;6300;-0.004842341
0;1;6600;-0.001066521
0;1;6900;0.043455452
0;1;7200;0.195261136
0;1;7500;0.222168222
0;1;7800;0.008470669
0;1;8100;0.0146081
0;1;8400;0.01050736
0;1;8700;0.007047966
0;1;9000;0.01879479
0;1;9300;0.035757139
0;1;9600;0.049690679
0;1;9900;0.058290556
0;1;10200;0.061914995
0;1;10500;0.061516359
0;1;10800;0.057942167
0;1;11100;0.051792517
0;1;11400;0.043457225
0;1;11700;0.033164158
0;1;12000;0.021043614
0;1;12300;0.007162943
0;1;12600;-0.008437082
0;1;12900;-0.025720701
0;1;13200;-0.044642016
0;1;13500;-0.065127596
0;1;13800;-0.087078914
0;1;14100;-0.110374138
0;1;14400;-0.134865329
0;1;14700;-0.160419449
0;1;15000;-0.18691729
0;1;15300;-0.214285478
0;1;15600;-0.242508814
0;1;15900;-0.271621108
0;1;16200;-0.301696599
0;1;16500;-0.332807362
0;1;16800;-0.364983797
0;1;17100;-0.398186982
0;1;17400;-0.432287991
0;1;17700;-0.467085063
0;1;18000;-0.502337635
0;1;18300;-0.537813783
0;1;18600;-0.573349237
0;1;18900;-0.60887754
0;1;19200;-0.644459546
0;1;19500;-0.680263102
0;1;19800;-0.716541767
0;1;20100;-0.75360316
0;1;20400;-0.791728854
0;1;20700;-0.831164658
0;1;21000;-0.87204951
0;1;21300;-0.914399207
0;1;21600;-0.958094776
0;1;21900;-1.002893329
0;1;22200;-1.048445225
0;1;22500;-1.09431076
0;1;22800;-1.140037656
0;1;23100;-1.18514812
0;1;23400;-1.229205012
0;1;23700;-1.271824718
0;1;24000;-1.312685728
0;1;24300;-1.351558566
0;1;24600;-1.388274312
0;1;24900;-1.4227494
0;1;25200;-1.454952002
0;1;25500;-1.484899402
0;1;25800;-1.512653232
0;1;26100;-1.538302541
0;1;26400;-1.56195724
0;1;26700;-1.583734632
0;1;27000;-1.603761792
0;1;27300;-1.622166276
0;1;27600;-1.639075637
0;1;27900;-1.654607177
0;1;28200;-1.668881536
0;1;28500;-1.682001591
0;1;28800;-1.694069505
0;1;29100;-1.705177069
0;1;29400;-1.71541357
0;1;29700;-1.724853754
0;1;30000;-1.733566999
0;1;30300;-1.74162066
0;1;30600;-1.749072075
0;1;30900;-1.75597465
0;1;31200;-1.762375236
0;1;31500;-1.768320322
0;1;31800;-1.773845196
0;1;32100;-1.778989315
0;1;32400;-1.783782244
0;1;32700;-1.788254499
0;1;33000;-1.792432189
0;1;33300;-1.79633975
0;1;33600;-1.799998045
0;1;33900;-1.803427577
0;1;34200;-1.806646943
0;1;34500;-1.809670806
0;1;34800;-1.812514663
0;1;35100;-1.815192938
0;1;35400;-1.817716718
0;1;35700;-1.820097923
0;1;36000;-1.822347283
1.052631579;0.473684211;0;0.000199586
1.052631579;0.473684211;300;0.000199586
1.052631579;0.473684211;600;0.000199586
1.052631579;0.473684211;900;0.000199586
1.052631579;0.473684211;1200;0.000199586
1.052631579;0.473684211;1500;0.000199601
1.052631579;0.473684211;1800;0.000199884
1.052631579;0.473684211;2100;0.000226006
1.052631579;0.473684211;2400;0.000421181
1.052631579;0.473684211;2700;0.000572518
1.052631579;0.473684211;3000;0.000600621
1.052631579;0.473684211;3300;0.000653848
1.052631579;0.473684211;3600;0.000754103
1.052631579;0.473684211;3900;0.00087136
1.052631579;0.473684211;4200;0.000954628
1.052631579;0.473684211;4500;0.000960231
1.052631579;0.473684211;4800;0.000875041
1.052631579;0.473684211;5100;0.000700086
1.052631579;0.473684211;5400;0.000437543
1.052631579;0.473684211;5700;0.000109389
1.052631579;0.473684211;6000;-0.000238985
1.052631579;0.473684211;6300;-0.00056161
1.052631579;0.473684211;6600;-0.000829771
1.052631579;0.473684211;6900;-0.001033723
1.052631579;0.473684211;7200;-0.001176283
1.052631579;0.473684211;7500;-0.001266092
1.052631579;0.473684211;7800;-0.001313329
1.052631579;0.473684211;8100;-0.001327544
1.052631579;0.473684211;8400;-0.001316875
1.052631579;0.473684211;8700;-0.001287892
1.052631579;0.473684211;9000;-0.001245841
1.052631579;0.473684211;9300;-0.001194879
1.052631579;0.473684211;9600;-0.001138195
1.052631579;0.473684211;9900;-0.001078248
1.052631579;0.473684211;10200;-0.0010169
1.052631579;0.473684211;10500;-0.000955239
1.052631579;0.473684211;10800;-0.000893518
1.052631579;0.473684211;11100;-0.00082998
1.052631579;0.473684211;11400;-0.000758439
1.052631579;0.473684211;11700;-0.000660673
1.052631579;0.473684211;12000;-0.000483319
1.052631579;0.473684211;12300;-6.02E-05
1.052631579;0.473684211;12600;0.001173079
1.052631579;0.473684211;12900;0.005285025
1.052631579;0.473684211;13200;0.01994209
1.052631579;0.473684211;13500;0.069037959
1.052631579;0.473684211;13800;0.19893533
1.052631579;0.473684211;14100;0.524704218
1.052631579;0.473684211;14400;1.220930457
1.052631579;0.473684211;14700;1.487887979
1.052631579;0.473684211;15000;1.160972834
1.052631579;0.473684211;15300;0.675313354
1.052631579;0.473684211;15600;0.341369271
1.052631579;0.473684211;15900;0.174771741
1.052631579;0.473684211;16200;0.099209443
1.052631579;0.473684211;16500;0.063738808
1.052631579;0.473684211;16800;0.044898793
1.052631579;0.473684211;17100;0.032696083
1.052631579;0.473684211;17400;0.022762433
1.052631579;0.473684211;17700;0.013075545
1.052631579;0.473684211;18000;0.002651349
1.052631579;0.473684211;18300;-0.008982465
1.052631579;0.473684211;18600;-0.022024557
1.052631579;0.473684211;18900;-0.036510155
